Date,Location,Job,Offer_Decision,Experience,Interview_Diff,Application_Text,Interview_Text,InterviewQs
"Oct 29, 2018","Anonymous Employee in New York, NY",Strategic Summer Finance Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 3 weeks. I interviewed at PepsiCo (New York, NY) in September 2018.",Application,Tell me about a time you had to work in a team. Â  Answer Question
"Aug 20, 2018",Anonymous Employee,Intern Finance Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 2+ months. I interviewed at PepsiCo.,Application,Why should we hire you? Â  Answer Question
"Aug 17, 2018",Anonymous Interview Candidate,Sales Representative Interview,No Offer,Negative Experience,Difficult Interview,I applied through college or university. The process took 6 weeks. I interviewed at PepsiCo.,Application,STAR format. Tell me about a time.... etc. Â  Answer Question
"Aug 19, 2018","Anonymous Interview Candidate in Piscataway, NJ",Maintenance Mechanic Interview,No Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at PepsiCo (Piscataway, NJ) in August 2018.",Application,What are the ports on a typical gear box? Â  1 Answer
"Aug 7, 2018",Anonymous Interview Candidate,Merchandiser Interview,No Offer,Negative Experience,Easy Interview,I applied online. The process took 2 weeks. I interviewed at PepsiCo.,Application,"1) Why this position?
2) How do you prioritize your tasks? Â  1 Answer"
"Aug 1, 2018",Anonymous Interview Candidate,Manager Interview,Declined Offer,Negative Experience,Easy Interview,"I worked at Pepsi a few years ago and absolutely loved it, a recruiter reached out asking if I would be interested in working at the company again. I was certainly open to learning more about the opportunity so we set up a phone interview, during the call the recruiter was the complete opposite of what I experienced when I worked at Pepsi.

She seemed very confused when going over the job description, was short during the conversation and a little rude. I think she may be new to recruiting in the US, but it was such a bad experience.

After that chat with her I certainly was not interested in the role, this was a bad experience, but by no means do I think its a reflection of Pepsi. Based upon this experience I would say the company needs to raise the bar for recruiters. For someone who doesn't know the culture of Pepsi this is their first impression and if the recruiters acted like this individual it reflects poorly on the company. Hopefully Pepsi hires recruiters who are a better repersentation of the company",Application,
"Feb 21, 2019","Anonymous Employee in Purchase, NY",Corporate Strategy Associate Interview,Accepted Offer,Negative Experience,Average Interview,"I applied online. The process took 2+ months. I interviewed at PepsiCo (Purchase, NY) in August 2018.",Application,Why PepsiCo? How would you segment store types etc Â  5 Answers
"Nov 16, 2018","Anonymous Interview Candidate in Williamsport, MD",Warehouse Associate Interview,No Offer,Neutral Experience,Average Interview,"I applied online. The process took 3+ months. I interviewed at PepsiCo (Williamsport, MD) in August 2018.",Application,Why do you want to work at Pepsi? Â  Answer Question
"Aug 17, 2018","Anonymous Interview Candidate in Denver, CO",Merchandiser Interview,No Offer,Negative Experience,Average Interview,"I applied online. The process took 4+ weeks. I interviewed at PepsiCo (Denver, CO) in August 2018.",Application,
"Aug 13, 2018","Anonymous Employee in Oakland, CA",General Laborer Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at PepsiCo (Oakland, CA) in August 2018.",Application,How can you help PepsiCo? Â  1 Answer
"Oct 23, 2018","Anonymous Employee in Waco, TX",Sales Representative Interview,Accepted Offer,Negative Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at PepsiCo (Waco, TX) in August 2018.",Application,Basic STAR questions. Â  Answer Question
"Nov 12, 2019","Anonymous Employee in Bloomington, MN",Sales Management Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 6 days. I interviewed at PepsiCo (Bloomington, MN) in August 2018.",Application,Name a time that you showcased results Â  Answer Question
"Jan 31, 2020","Anonymous Interview Candidate in Chicago, IL",R&D Analyst Interview,No Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 3 weeks. I interviewed at PepsiCo (Chicago, IL) in August 2018.",Application,Basic going over resume since I had just graduated but wanted examples because they were trying to assess how extensive my knowledge was Â  Answer Question
"Jul 8, 2018",Anonymous Employee,Seasonal Loader Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 4 weeks. I interviewed at PepsiCo.,Application,Handling difficult situation Â  Answer Question
"Jul 15, 2019","Anonymous Employee in Dallas, TX",Finance Analyst Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied in-person. The process took 1 day. I interviewed at PepsiCo (Dallas, TX) in July 2018.",Application,Tell me about your past work experience. Â  Answer Question
"Aug 26, 2018","Anonymous Interview Candidate in Barrington, IL",R&D Technician Interview,No Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took a week. I interviewed at PepsiCo (Barrington, IL) in July 2018.",Application,"Tell me about yourselfï¼
When you make mistakes, how to solve itï¼
Why you choose this positionï¼ Â  Answer Question"
"Aug 22, 2018","Anonymous Interview Candidate in Chicago, IL",Business Analyst Interview,Declined Offer,Positive Experience,Easy Interview,"I applied through an employee referral. The process took 2 weeks. I interviewed at PepsiCo (Chicago, IL) in July 2018.",Application,Scenerio type Â  Answer Question
"Aug 12, 2018","Anonymous Employee in Sacramento, CA",Part Time Merchandiser Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at PepsiCo (Sacramento, CA) in July 2018.",Application,tell me a time when ......... Â  1 Answer
"Jul 20, 2018","Anonymous Interview Candidate in Janesville, WI",Warehouse Loader Interview,Declined Offer,Negative Experience,Difficult Interview,"I applied online. I interviewed at PepsiCo (Janesville, WI) in July 2018.",Application,There were no interview questions. Â  1 Answer
"Jun 29, 2018","Anonymous Employee in Chicago, IL",Loader Interview,Accepted Offer,Neutral Experience,Average Interview,"I applied online. I interviewed at PepsiCo (Chicago, IL).",Application,Describe experience Â  1 Answer
"Jun 24, 2018",Anonymous Employee,Internship Interview,Accepted Offer,Positive Experience,Difficult Interview,"got a call and spoke to the Hiring manager, he was super cool manager with no attitude and spoke to me softly and answered my questions and i answered his questions",Application,what was the one thing which you have done thinking out of the box and that helped you Â  Answer Question
"Jun 19, 2018","Anonymous Interview Candidate in Milwaukee, WI",Sales Representative Interview,No Offer,Negative Experience,Difficult Interview,"I applied through other source. The process took 3+ months. I interviewed at PepsiCo (Milwaukee, WI).",Application,Never got to the interview. Â  Answer Question
"Jul 5, 2018","Anonymous Employee in Piscataway, NJ",Warehouse Loader Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at PepsiCo (Piscataway, NJ) in June 2018.",Application,Name a time you faced something difficult and how you dealt with it Â  Answer Question
"May 13, 2018",Anonymous Interview Candidate,Supply Chain Analyst Interview,No Offer,Neutral Experience,Average Interview,The process took a week. I interviewed at PepsiCo.,Application,Tell me a time.... Â  Answer Question
"Jun 12, 2018","Anonymous Employee in Knoxville, TN",Merchandiser Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 4 days. I interviewed at PepsiCo (Knoxville, TN) in June 2018.",Application,Pretty much the simple stuff. Name a time you went above and beyond for a customer and what was the outcome Â  1 Answer
"Aug 9, 2018","Anonymous Interview Candidate in Plano, TX",Communications Associate Interview,No Offer,Negative Experience,Average Interview,"I applied online. The process took 3+ months. I interviewed at PepsiCo (Plano, TX) in June 2018.",Application,The only question I was asked was to explain my experience. Â  Answer Question
"May 14, 2018",Anonymous Employee,LD&T Associate Supervisor Interview,Accepted Offer,Positive Experience,Average Interview,I applied through a recruiter. I interviewed at PepsiCo.,Application,What systems do you have experience in? Â  Answer Question
"May 12, 2018",Anonymous Employee,Associate Analyst Interview,Accepted Offer,Positive Experience,Easy Interview,Interview view went on well. I had two interview the same day. They first introduce the organization to me and give me an overall description on what is this job for and what they expect from the candidate,Application,why you choose PepsiCo Â  1 Answer
"Apr 21, 2019","Anonymous Interview Candidate in New York, NY",Intern Interview,No Offer,Negative Experience,Average Interview,"I applied through other source. I interviewed at PepsiCo (New York, NY) in May 2018.",Application,Why this company? This position? Â  Answer Question
"May 9, 2018","Anonymous Employee in Mount Dora, FL",Delivery Driver Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied in-person. The process took 4 days. I interviewed at PepsiCo (Mount Dora, FL) in May 2018.",Application,The interview insisted of different scenarios on how would you handle problems that may arrive. Â  Answer Question
"Jul 30, 2018","Anonymous Interview Candidate in Bentonville, AR",Senior Category Manager Interview,No Offer,Negative Experience,Average Interview,"The process took 1 day. I interviewed at PepsiCo (Bentonville, AR) in May 2018.",Application,Walk me through your resume. Asked questions about my experience. Â  Answer Question
"May 1, 2018","Anonymous Interview Candidate in Harrisburg, PA",Warehouse Loader Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 5 days. I interviewed at PepsiCo (Harrisburg, PA) in May 2018.",Application,Name a time when you were involved in a safety scenario. Â  Answer Question
"Aug 4, 2018","Anonymous Interview Candidate in New York, NY",Global Designer Interview,No Offer,Neutral Experience,Easy Interview,"I applied online. The process took 2+ months. I interviewed at PepsiCo (New York, NY) in May 2018.",Application,"They were all skills related conversations. Can you do this? Can you do that sort of thing, as opposed to getting to know me to see if I would be a good fit with the team. Â  Answer Question"
"Apr 28, 2018",Anonymous Employee,Consumer Insights Senior Analyst Interview,Accepted Offer,Positive Experience,Average Interview,I applied through an employee referral. The process took 3 weeks. I interviewed at PepsiCo.,Application,Tell me about a time you used multiple data sources to answer a question Â  Answer Question
"Feb 26, 2018",Anonymous Employee,Merchandiser Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took a week. I interviewed at PepsiCo.,Application,Why you wanna work for pepsi? Â  Answer Question
"Apr 1, 2018",Anonymous Interview Candidate,Supply Chain Associate Interview,Declined Offer,Positive Experience,Average Interview,I applied through college or university. I interviewed at PepsiCo.,Application,Tell us about a time that you had to convince someone to come to your side. How were you able to do this? (not the exact wording but the general idea) Â  1 Answer
"May 3, 2018","Anonymous Interview Candidate in Philadelphia, PA",Building Maintenance Interview,Declined Offer,Negative Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at PepsiCo (Philadelphia, PA) in April 2018.",Application,"Do you have experience with welding plumbing pipes?
Do you have experience with working on 240AMP w/e's (forget what he said)
Do you have experience with electronics? Â  1 Answer"
"Apr 16, 2018","Anonymous Interview Candidate in Houston, TX",Sales Representative Interview,No Offer,Negative Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at PepsiCo (Houston, TX) in April 2018.",Application,Tell me about a time you failed Â  Answer Question
"Oct 18, 2019","Anonymous Interview Candidate in Rancho Cucamonga, CA",Supply Chain Analyst Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 4+ weeks. I interviewed at PepsiCo (Rancho Cucamonga, CA) in April 2018.",Application,What can you contribute? Â  Answer Question
"Mar 26, 2018",Anonymous Employee,Supply Chain Associate Interview,Accepted Offer,Positive Experience,Average Interview,I applied through college or university. The process took 5 weeks. I interviewed at PepsiCo.,Application,What previous management experience do you have? Â  Answer Question
"Mar 16, 2018",Anonymous Employee,Supervisor Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 4 weeks. I interviewed at PepsiCo.,Application,Name an opportunity you are personally working on in your professional career Â  1 Answer
"Mar 8, 2018",Anonymous Interview Candidate,Supply Chain Associate Interview,No Offer,Positive Experience,Easy Interview,I applied through college or university. I interviewed at PepsiCo.,Application,Tell us about a time you had to be the bearer of bad news. Â  Answer Question
"Mar 7, 2018",Anonymous Employee,Warehouse Loader Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at PepsiCo.,Application,They asked what would you do if there was a conflict between two employees. Â  Answer Question
"Mar 8, 2018",Anonymous Interview Candidate,Supply Chain Interview,No Offer,Positive Experience,Average Interview,I applied through college or university. I interviewed at PepsiCo.,Application,What are some of your strengths? Â  Answer Question
"Mar 30, 2018","Anonymous Interview Candidate in Chicago, IL",Consumer Insights Interview,No Offer,Negative Experience,Average Interview,"I applied through an employee referral. The process took 2 weeks. I interviewed at PepsiCo (Chicago, IL) in March 2018.",Application,Many situational questions and why do you want to work for Pepsico Â  Answer Question
"Mar 11, 2018","Anonymous Interview Candidate in San Antonio, TX",Electro-mechanical Technician Interview,No Offer,Negative Experience,Average Interview,"I applied online. The process took a week. I interviewed at PepsiCo (San Antonio, TX) in March 2018.",Application,Experience with pumps? Â  1 Answer
"Mar 12, 2018","Anonymous Interview Candidate in Orlando, FL",Merchandiser Interview,No Offer,Neutral Experience,Easy Interview,"I applied online. The process took a week. I interviewed at PepsiCo (Orlando, FL) in March 2018.",Application,Why Pespsi? Â  Answer Question
"Apr 17, 2018","Anonymous Employee in Dallas, TX",Intern Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through an employee referral. The process took 4 weeks. I interviewed at PepsiCo (Dallas, TX) in March 2018.",Application,What do you know about Pepsi? Â  Answer Question
"Mar 27, 2018","Anonymous Interview Candidate in Davis, CA",Supply Chain Interview,Declined Offer,Positive Experience,Easy Interview,"I applied through college or university. I interviewed at PepsiCo (Davis, CA) in March 2018.",Application,What is a time when disagreed with your superior and how did you approach this situation? Â  Answer Question
"Apr 7, 2018",Anonymous Employee,Supply Chain Associate Interview,Accepted Offer,Positive Experience,Easy Interview,I applied through college or university. The process took 3 weeks. I interviewed at PepsiCo in March 2018.,Application,Explain a time where you had a different opinion than the majority and how you went about resolving the issue. Â  Answer Question
"Mar 27, 2018",Anonymous Employee,Sales Interview,Accepted Offer,Positive Experience,Average Interview,I applied through college or university. The process took 2 weeks. I interviewed at PepsiCo in March 2018.,Application,Why PepsiCo? Â  Answer Question
"Oct 11, 2018",Anonymous Interview Candidate,Sales Interview,No Offer,Negative Experience,Average Interview,I applied through college or university. The process took 4+ weeks. I interviewed at PepsiCo in March 2018.,Application,Tell me about yourself. Â  1 Answer
"Mar 8, 2018","Anonymous Interview Candidate in Austin, TX",Sales Associate Interview,No Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 3 weeks. I interviewed at PepsiCo (Austin, TX) in March 2018.",Application,Tell me about a time you made an unpopular decision. Â  Answer Question
"Apr 5, 2018",Anonymous Employee,Supply Chain Resource Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 6 weeks. I interviewed at PepsiCo in March 2018.,Application,Why PepsiCo? Why this job? Â  Answer Question
"Mar 28, 2018","Anonymous Interview Candidate in Norfolk, VA",Sales Representative Conveniece Gas Interview,No Offer,Neutral Experience,Easy Interview,"I applied online. The process took 5 days. I interviewed at PepsiCo (Norfolk, VA) in March 2018.",Application,What do you think this job is? Â  Answer Question
"Feb 27, 2018","Anonymous Interview Candidate in Plano, TX",IT Interview,No Offer,Negative Experience,Average Interview,"I applied online. The process took 4 weeks. I interviewed at PepsiCo (Plano, TX).",Application,Technical and not technical questions were asked. Â  Answer Question
"Feb 16, 2018","Anonymous Interview Candidate in Barrington, IL",R&D Interview,No Offer,Negative Experience,Average Interview,"I applied through an employee referral. The process took 4 weeks. I interviewed at PepsiCo (Barrington, IL).",Application,Tell me about a time you were given a project with very little direction or guidance. Â  Answer Question
"Feb 14, 2018",Anonymous Interview Candidate,Supply Chain Interview,No Offer,Positive Experience,Easy Interview,I applied through college or university. I interviewed at PepsiCo.,Application,Tell us about a time you had to deal with pressure Â  Answer Question
"Feb 12, 2018",Anonymous Interview Candidate,Intern Interview,Declined Offer,Positive Experience,Average Interview,I applied online. I interviewed at PepsiCo.,Application,Why PepsiCo? Â  Answer Question
"Feb 12, 2018",Anonymous Interview Candidate,Supply Chain Interview,No Offer,Negative Experience,Average Interview,I applied through college or university. I interviewed at PepsiCo.,Application,"Describe a time you had to utilize complex, on the spot thinking. Â  Answer Question"
"Feb 2, 2018",Anonymous Interview Candidate,Supply Chain Interview,No Offer,Positive Experience,Average Interview,I applied through a recruiter. I interviewed at PepsiCo.,Application,Describe a time when you had to express a controversial opinion and how was it received? Â  Answer Question
"Feb 16, 2018","Anonymous Interview Candidate in South Barrington, IL",Principal Engineer Interview,No Offer,Negative Experience,Difficult Interview,"I applied through a recruiter. The process took 4 weeks. I interviewed at PepsiCo (South Barrington, IL) in February 2018.",Application,Why would I hire a Packaging Engineer to do this job? (Even though I am NOT a packaging engineer and I told them so - the interviewer was still adamant in calling me one.) Â  Answer Question
"Mar 23, 2018","Anonymous Employee in Tampa, FL",Order Selector Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at PepsiCo (Tampa, FL) in February 2018.",Application,How would you stack the 2nd layer of 2-liters onto 'this' pallet? Â  1 Answer
"Feb 22, 2018","Anonymous Employee in Tallahassee, FL",Frito-Lay Sales Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 2 weeks. I interviewed at PepsiCo (Tallahassee, FL) in February 2018.",Application,What are you most proud of? Â  Answer Question
"Dec 20, 2018","Anonymous Interview Candidate in Chicago, IL",Contractor Interview,Declined Offer,Neutral Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at PepsiCo (Chicago, IL) in February 2018.",Application,tell us about yourself Â  Answer Question
"Mar 11, 2018",Anonymous Interview Candidate,Media Director Interview,Declined Offer,Positive Experience,Difficult Interview,I applied through other source. I interviewed at PepsiCo in February 2018.,Application,How would you manage transparency and rebates Â  Answer Question
"Feb 13, 2018","Anonymous Interview Candidate in Columbia, SC",Supply Chain Interview,No Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 2 weeks. I interviewed at PepsiCo (Columbia, SC) in February 2018.",Application,Tell me about a time when you were in a fast paced environment. Â  Answer Question
"Apr 11, 2018","Anonymous Interview Candidate in Tuscaloosa, AL",Supply Chain Interview,No Offer,Neutral Experience,Average Interview,"I applied through college or university. The process took 2 weeks. I interviewed at PepsiCo (Tuscaloosa, AL) in February 2018.",Application,What steps do you take to maintain productivity during busy times. Â  Answer Question
"Jun 25, 2019","Anonymous Employee in Gainesville, FL",Supply Chain Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 2+ weeks. I interviewed at PepsiCo (Gainesville, FL) in February 2018.",Application,Behavioral/situational questions. Was suggested to use the STAR method when answering those. Â  Answer Question
"Mar 12, 2018","Anonymous Interview Candidate in Austin, TX",Supply Chain Analyst Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at PepsiCo (Austin, TX) in February 2018.",Application,Describe a time you had to think on your feet. Â  Answer Question
"Mar 14, 2018","Anonymous Employee in Irving, TX",Supply Chain Associate Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 3 weeks. I interviewed at PepsiCo (Irving, TX) in February 2018.",Application,STAR Question Â  Answer Question
"Feb 19, 2018","Anonymous Interview Candidate in East Lansing, MI",Sales Interview,No Offer,Neutral Experience,Easy Interview,"I applied through college or university. The process took 3 weeks. I interviewed at PepsiCo (East Lansing, MI) in February 2018.",Application,Talk abut your school and work experiences. Â  Answer Question
"Jan 31, 2018",Anonymous Interview Candidate,Engineer Interview,No Offer,Neutral Experience,Average Interview,I applied through college or university. The process took 2 weeks. I interviewed at PepsiCo.,Application,When was a time when you had to deal with a difficult person on a group project and how did you deal with it? Â  Answer Question
"Dec 10, 2018",Anonymous Interview Candidate,Field Sales Associate Interview,No Offer,Negative Experience,,I applied through college or university. I interviewed at PepsiCo in February 2018.,Application,
"Feb 21, 2018","Anonymous Interview Candidate in Champaign, IL",Sales Associate Interview,No Offer,Neutral Experience,Average Interview,"I applied through college or university. The process took 3 weeks. I interviewed at PepsiCo (Champaign, IL) in February 2018.",Application,Why sales? Â  1 Answer
"Dec 8, 2019","Anonymous Employee in White Plains, NY",Supply Chain Analyst Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through an employee referral. The process took 3 weeks. I interviewed at PepsiCo (White Plains, NY) in February 2018.",Application,What did you do in a situation where someone disagreed with you? Â  Answer Question
"Jan 30, 2018",Anonymous Interview Candidate,Supply Chain Interview,No Offer,Positive Experience,Average Interview,"Very friendly staff, seemed to be very engaged in the conversation that was being had. They had a lot of experience in their field and new what they were very knowledgable.",Interview,name a time you experienced change and how you dealt with that Â  Answer Question
"Jan 16, 2018","Anonymous Interview Candidate in Barrington, IL",R&D Scientist Interview,No Offer,Negative Experience,Average Interview,"I applied online. The process took 4+ weeks. I interviewed at PepsiCo (Barrington, IL).",Interview,Describe a time when you had to deal with a conflict at work. What did you do specifically to solve the conflict? Â  Answer Question
"Jan 24, 2018","Anonymous Employee in Oshkosh, WI",Merchandiser Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at PepsiCo (Oshkosh, WI) in January 2018.",Interview,What relevant experience do you have? Â  Answer Question
"Feb 3, 2018","Anonymous Interview Candidate in San Fernando, CA",Merchandiser Interview,No Offer,Negative Experience,Easy Interview,"I applied online. The process took a week. I interviewed at PepsiCo (San Fernando, CA) in January 2018.",Interview,"-Name a time you went above and beyond to satisfy a customer?
-What experience do you have that makes you qualify for this position?
-Do you have a car and are you willing to travel far? Â  Answer Question"
"Apr 11, 2018","Anonymous Interview Candidate in Egypt, AR",Internal Audit Interview,No Offer,Positive Experience,Average Interview,"I applied through an employee referral. I interviewed at PepsiCo (Egypt, AR) in January 2018.",Interview,Tell me about your career history Â  1 Answer
"Dec 23, 2018","Anonymous Employee in Hayward, CA",Machine Operator Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 5 days. I interviewed at PepsiCo (Hayward, CA) in January 2018.",Interview,What do you think a Machine Operator Does? Â  Answer Question
"Feb 25, 2019","Anonymous Interview Candidate in Orlando, FL",Supply Chain Associate Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at PepsiCo (Orlando, FL) in January 2018.",Interview,Describe a time you had to work with someone outside of your group to achieve something? Â  1 Answer
"Mar 10, 2018","Anonymous Interview Candidate in Waterford, MI",Sales Representative Interview,No Offer,Negative Experience,Easy Interview,"I applied online. The process took a week. I interviewed at PepsiCo (Waterford, MI) in January 2018.",Interview,Typical situational questions... tell me if a time this and tell me of a time that. Â  Answer Question
"Jun 7, 2019","Anonymous Interview Candidate in New York, NY",Overnight Stocker Interview,Declined Offer,Positive Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at PepsiCo (New York, NY) in January 2018.",Interview,do you want this jobb Â  1 Answer
"Sep 12, 2019","Anonymous Employee in Phoenix, AZ",RSR Route Sales Representative Interview,Accepted Offer,Neutral Experience,Average Interview,"I applied online. The process took 7 weeks. I interviewed at PepsiCo (Phoenix, AZ) in January 2018.",Interview,What relevant work experience do you have to offer? Â  Answer Question
"Jan 26, 2018","Anonymous Employee in New York, NY",TPM Manager Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 7 weeks. I interviewed at PepsiCo (New York, NY) in January 2018.",Application,What would you do differently in new job Â  1 Answer
"Aug 12, 2018","Anonymous Employee in Chicago, IL",EHS Associative Representative Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied through an employee referral. The process took 3+ months. I interviewed at PepsiCo (Chicago, IL) in January 2018.",Application,Why do you want to work for PepsiCo Â  1 Answer
"Dec 18, 2017",Anonymous Interview Candidate,Operations Interview,No Offer,Neutral Experience,Easy Interview,I applied through college or university. The process took 2 weeks. I interviewed at PepsiCo.,Application,What was a time where you worked on a team and they didn't agree with you? Â  Answer Question
"Dec 16, 2017",Anonymous Employee,Supply Chain Interview,Accepted Offer,Positive Experience,Easy Interview,I applied through a recruiter. The process took 5 days. I interviewed at PepsiCo in December 2017.,Application,Share an experience when you had to implement a change that you knew may receive some push back Â  Answer Question
"Nov 30, 2017",Anonymous Interview Candidate,Supply Chain Interview,No Offer,Neutral Experience,Average Interview,I applied through college or university. The process took 1 day. I interviewed at PepsiCo.,Application,Explain a time where you had to give a technical report to an inexperienced audience. Â  Answer Question
"Jun 12, 2018","Anonymous Employee in Newport News, VA",Order Picker Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at PepsiCo (Newport News, VA) in December 2017.",Application,Describe a time where you felt that you had to handle a possibly confrontational situation with a customer. Â  1 Answer
"Nov 13, 2017","Anonymous Employee in Buena Park, CA",Warehouse Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at PepsiCo (Buena Park, CA) in November 2017.",Application,
"Nov 10, 2017",Anonymous Interview Candidate,Supply Chain Associate Interview,No Offer,Positive Experience,Average Interview,I applied through college or university. I interviewed at PepsiCo.,Application,Tell me about a time when you came up with an innovative solution. Â  Answer Question
"Nov 9, 2017","Anonymous Employee in Webster, TX",Route Sales Representative Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through an employee referral. I interviewed at PepsiCo (Webster, TX).",Application,Why i wanted to work there Â  1 Answer
"Nov 3, 2017",Anonymous Interview Candidate,Supply Chain Interview,No Offer,Positive Experience,Average Interview,I applied online. I interviewed at PepsiCo.,Application,Why PepsiCo? Â  Answer Question
"Nov 20, 2017","Anonymous Interview Candidate in Chicago, IL",Inside Sales Representative Interview,No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 4 weeks. I interviewed at PepsiCo (Chicago, IL) in November 2017.",Application,Sales Scenario - selling them t shirts as if they were a retail store in the interview Â  1 Answer
"Oct 8, 2018","Anonymous Employee in New York, NY",Intern Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 3 weeks. I interviewed at PepsiCo (New York, NY) in November 2017.",Application,Tell me about yourself Â  Answer Question
"Dec 5, 2017",Anonymous Interview Candidate,Sales Associate Interview,No Offer,Positive Experience,Difficult Interview,I applied through college or university. The process took 4 weeks. I interviewed at PepsiCo in November 2017.,Application,"Tell me about a time where you had to make an unpopular decision, how did you handle this? Â  Answer Question"
"Nov 14, 2017","Anonymous Employee in Davis, CA",Supply Chain Management Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at PepsiCo (Davis, CA) in November 2017.",Application,"Talk us through your resume
Name a time when there was a lack of communication between you and another team member or supervisor and how you dealt with that
What did you enjoy at your previous jobs and what did you not enjoy? Â  Answer Question"
"Nov 23, 2017","Anonymous Employee in Kissimmee, FL",Manufacturing Production Operator Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at PepsiCo (Kissimmee, FL) in November 2017.",Application,How we know you would not leave for another job in some months? Â  1 Answer
"Oct 27, 2017",Anonymous Employee,Sales Management Interview,Accepted Offer,Positive Experience,Difficult Interview,I applied online. The process took 2 weeks. I interviewed at PepsiCo.,Application,Describe a time when you had to think on your feet or demonstrated quick thinking abilities. Â  2 Answers
"Oct 24, 2017",Anonymous Interview Candidate,Human Resources Interview,Declined Offer,Negative Experience,Average Interview,I applied in-person. I interviewed at PepsiCo.,Application,Standard Behavior Based Interview Questions. Lot's of questions about conflict resolution. Â  1 Answer
"Oct 19, 2017",Anonymous Employee,Sales Associate Interview,Accepted Offer,Positive Experience,Easy Interview,I applied through college or university. I interviewed at PepsiCo.,Application,Name a time when you had to convince a group of an unpopular decision. Â  Answer Question
"Oct 20, 2017",Anonymous Interview Candidate,Sales Associate Interview,No Offer,Neutral Experience,Average Interview,I applied through college or university. I interviewed at PepsiCo.,Application,What was one time you were faced with three different choices were you were forced to choose only one? Which did you choose? What criteria or reasoning did you use to help yourself make the decision? Â  Answer Question
"Oct 13, 2017","Anonymous Interview Candidate in Tucson, AZ",Sales Associate Interview,No Offer,Neutral Experience,Average Interview,"I applied through college or university. I interviewed at PepsiCo (Tucson, AZ).",Application,How do you deal with conflicting deadlines? Walk me through your thought process and organizational process. What do you do when something unexpected occurs amongst these conflicting deadlines. Â  Answer Question
"Oct 13, 2017",Anonymous Employee,Sales and Customer Relations Interview,Accepted Offer,Positive Experience,Average Interview,I applied through college or university. I interviewed at PepsiCo.,Application,"Where I wanted to be located in a specific region, so know all of the Pepsi locations where you're applying to. Â  Answer Question"
"Oct 12, 2017",Anonymous Employee,Internship Interview,Accepted Offer,Positive Experience,Average Interview,I applied through college or university. The process took 4 weeks. I interviewed at PepsiCo.,Application,Q: Tell us about yourself Â  Answer Question
