Date,Location,Job,Offer_Decision,Experience,Interview_Diff,Application_Text,Interview_Text,InterviewQs
"Aug 3, 2019","Anonymous Employee in Oswego, IL",Stocker Interview,Accepted Offer,Neutral Experience,Easy Interview,"I applied online. The process took 5 days. I interviewed at Walmart (Oswego, IL) in July 2019.",Application,My availability. Â  1 Answer
"Jul 1, 2019","Anonymous Interview Candidate in New York, NY",Staff Engineer Interview,No Offer,Negative Experience,Easy Interview,"I applied through a recruiter. The process took 2 days. I interviewed at Walmart (New York, NY) in July 2019.",Application,hospital and appointment handling Â  1 Answer
"Jul 11, 2019","Anonymous Employee in Baltimore, MD",Customer Service Manager Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Walmart (Baltimore, MD) in July 2019.",Application,At your previous job how did you handle a difficult customer? Â  1 Answer
"Jul 24, 2019",Anonymous Employee,Sales Floor/Softlines Team Member Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 3 days. I interviewed at Walmart in July 2019.,Application,They did ask if I have worked retail before. Â  Answer Question
"Aug 11, 2019","Anonymous Interview Candidate in Sunnyvale, CA",Senior QE Engineer Interview,No Offer,Negative Experience,Average Interview,"I applied through a staffing agency. I interviewed at Walmart (Sunnyvale, CA) in July 2019.",Application,Backend automation process Â  1 Answer
"Sep 11, 2019","Anonymous Interview Candidate in Bentonville, AR",Product Development & Sourcing Manager Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 2+ months. I interviewed at Walmart (Bentonville, AR) in July 2019.",Application,Tell me about a time when you were faced with an ethical dilemma. What did you do? What was the outcome? Â  Answer Question
"Jul 16, 2019","Anonymous Employee in Charlotte, NC",Ap Asm Trainee Interview,Accepted Offer,Positive Experience,Easy Interview,"The process took 2+ weeks. I interviewed at Walmart (Charlotte, NC) in July 2019.",Application,Name a time you went and beyond for a customer Â  Answer Question
"Jan 15, 2020","Anonymous Interview Candidate in Pittsburgh, PA",Pharmacist Interview,No Offer,Negative Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (Pittsburgh, PA) in July 2019.",Application,"Describe a time when you had to accomplish a goal. What was the goal, what steps did you take and what were the results? (behavioral based - looking for STAR method response) Â  Answer Question"
"Nov 25, 2019","Anonymous Employee in Meridian, ID",Overnight Stocker Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through an employee referral. The process took 2 weeks. I interviewed at Walmart (Meridian, ID) in July 2019.",Application,What would you do for a customer in need to make Walmart look great Â  1 Answer
"Jan 17, 2020","Anonymous Employee in Tampa, FL",Electronics Sales Associate Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at Walmart (Tampa, FL) in July 2019.",Application,Name a time you resolved a customer complaint Â  Answer Question
"Mar 24, 2020","Anonymous Employee in Gainesville, FL",Food Sales Associate Interview,Accepted Offer,Neutral Experience,Average Interview,"I applied in-person. The process took 3 weeks. I interviewed at Walmart (Gainesville, FL) in July 2019.",Application,What skills did I learn in the past from my past work history Â  1 Answer
"Jun 28, 2019","Anonymous Interview Candidate in Pear Ridge, TX",Worker Interview,Declined Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 1 day. I interviewed at Walmart (Pear Ridge, TX).",Application,
"Jun 26, 2019",Anonymous Employee,Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 1 day. I interviewed at Walmart.,Application,Name a time you showed integrity Â  1 Answer
"Jun 26, 2019",Anonymous Employee,Apparel Associate Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at Walmart.,Application,Yes Â  Answer Question
"Jun 26, 2019",Anonymous Employee,Technical Writer Interview,Accepted Offer,Neutral Experience,Easy Interview,I applied online. I interviewed at Walmart.,Application,Tell me about 1 time you provided excellent customer service. Â  Answer Question
"Jun 22, 2019","Anonymous Employee in North Port, FL",Assistant Customer Service Manager Interview,Accepted Offer,Positive Experience,Average Interview,"I applied in-person. The process took 3 weeks. I interviewed at Walmart (North Port, FL).",Application,How I would handle a task if it was time to go home. And I wasn't finished. What would I do Â  Answer Question
"Jun 21, 2019","Anonymous Interview Candidate in Sunnyvale, CA",Data Scientist Interview,No Offer,Negative Experience,Average Interview,"I applied online. The process took 4 weeks. I interviewed at Walmart (Sunnyvale, CA).",Application,
"Jun 12, 2019",Anonymous Employee,PUT Interview,Accepted Offer,Positive Experience,,"apply online ,submit an assessment phone screening, in person, background check , show you the work ,easy interview , oriantation days , meet the team , explain to you more about your job , benefits , pto Etc , training",Application,about customer ser Â  Answer Question
"Jun 10, 2019",Anonymous Employee,Sales Associate Interview,Accepted Offer,Negative Experience,Easy Interview,I applied online. The process took 2 days. I interviewed at Walmart.,Application,Why should we hire you? Â  1 Answer
"Jun 3, 2019",Anonymous Employee,Shipping Loader Interview,Accepted Offer,Neutral Experience,Easy Interview,I applied online. The process took a week. I interviewed at Walmart.,Application,Interview questions are done through the online assessments. Â  Answer Question
"Jul 28, 2019","Anonymous Employee in Roanoke, VA",Cart Pusher Interview,Accepted Offer,Positive Experience,,"I applied online. The process took 3 weeks. I interviewed at Walmart (Roanoke, VA) in June 2019.",Application,Tell me about your self Â  1 Answer
"Aug 8, 2019",Anonymous Interview Candidate,Senior Manager Interview,No Offer,Neutral Experience,,The process took 2+ months. I interviewed at Walmart in June 2019.,Application,How do you work with various stakeholders? Â  Answer Question
"Aug 19, 2019","Anonymous Interview Candidate in Los Angeles, CA",Senior Program Manager Interview,No Offer,Negative Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (Los Angeles, CA) in June 2019.",Application,What minimum distance should an autonomous car have? Â  Answer Question
"Jun 26, 2019",Anonymous Interview Candidate,Specialist III Interview,No Offer,Positive Experience,Average Interview,I applied online. The process took 3 weeks. I interviewed at Walmart in June 2019.,Application,Where do you see yourself in the next 3-5 years? Â  Answer Question
"Aug 13, 2019","Anonymous Employee in Las Vegas, NV",Overnight Stocker Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at Walmart (Las Vegas, NV) in June 2019.",Application,Why did I apply for this job? Â  1 Answer
"Jun 26, 2019","Anonymous Interview Candidate in San Francisco, CA",Category Specialist Interview,No Offer,Negative Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (San Francisco, CA) in June 2019.",Application,Tell me about yourself Â  Answer Question
"Jul 10, 2019","Anonymous Interview Candidate in Hoboken, NJ",Category Specialist Interview,No Offer,Positive Experience,Easy Interview,"I applied through an employee referral. The process took 3 weeks. I interviewed at Walmart (Hoboken, NJ) in June 2019.",Application,What Walmart brand to most identify with? Â  1 Answer
"Jul 10, 2019","Anonymous Employee in Hoboken, NJ",Category Specialist Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 6 weeks. I interviewed at Walmart (Hoboken, NJ) in June 2019.",Application,Why Walmart eCommerce/a career in eCommerce? Â  Answer Question
"Jun 21, 2019","Anonymous Employee in Cincinnati, OH",Baker/Cake Decorator Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 3 days. I interviewed at Walmart (Cincinnati, OH) in June 2019.",Application,Why do you want this job Â  Answer Question
"Jul 7, 2019","Anonymous Employee in Riverview, FL",People Lead Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (Riverview, FL) in June 2019.",Application,How would you go about interacting with the store manager in this position Â  Answer Question
"Jun 6, 2019","Anonymous Employee in Rockford, IL",Cashiering Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Walmart (Rockford, IL) in June 2019.",Application,Why did you pick Walmart? Â  Answer Question
"Jun 5, 2019","Anonymous Employee in Colorado Springs, CO",Fresh Food Associate Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at Walmart (Colorado Springs, CO) in June 2019.",Application,When was a time you went above and beyond helping a customer? Â  Answer Question
"Jul 30, 2019","Anonymous Employee in Savannah, GA",Cap I Interview,Accepted Offer,Neutral Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Walmart (Savannah, GA) in June 2019.",Application,Why do you want to work at Walmart ? Â  Answer Question
"Jan 8, 2020","Anonymous Employee in O'Fallon, MO",Cashier Interview,Accepted Offer,Negative Experience,Easy Interview,"I applied online. The process took 2 days. I interviewed at Walmart (O'Fallon, MO) in June 2019.",Application,why do you want to work for Walmart? Â  Answer Question
"Oct 28, 2019","Anonymous Interview Candidate in Sunnyvale, CA",Senior Software Engineer Interview,No Offer,Negative Experience,Average Interview,"I applied through a recruiter. The process took 5 weeks. I interviewed at Walmart (Sunnyvale, CA) in June 2019.",Application,Design singleton pattern Â  Answer Question
"Oct 13, 2019","Anonymous Employee in Poplar Bluff, MO",Human Resources Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied online. The process took 5 days. I interviewed at Walmart (Poplar Bluff, MO) in June 2019.",Application,Describe your HR experience. Â  Answer Question
"Feb 4, 2020","Anonymous Employee in Lapeer, MI",Personal Shopper Interview,Accepted Offer,Negative Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Walmart (Lapeer, MI) in June 2019.",Application,How did you get so good looking and ripped? Â  1 Answer
"Oct 11, 2019","Anonymous Employee in Sacramento, CA",Sales Associate Interview,Accepted Offer,Neutral Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (Sacramento, CA) in June 2019.",Application,be ready for questions that . is for customer service Â  1 Answer
"Dec 19, 2019","Anonymous Interview Candidate in Norwich, CT",Receiving Interview,No Offer,Negative Experience,Easy Interview,"I applied online. I interviewed at Walmart (Norwich, CT) in June 2019.",Application,When did you apply Â  1 Answer
"Nov 22, 2019","Anonymous Employee in American Fork, UT",Any Position Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at Walmart (American Fork, UT) in June 2019.",Application,Describe a time when you went above and beyond for customer service. Â  1 Answer
"Oct 14, 2019","Anonymous Employee in Sulphur Springs, TX",Fresh Foods/Deli-Bakery Customer Service Clerk Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Walmart (Sulphur Springs, TX) in June 2019.",Application,How serious are you Â  1 Answer
"Jan 10, 2020","Anonymous Employee in Dahlonega, GA",CAP TEAM Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (Dahlonega, GA) in June 2019.",Application,"They asked specifically about availability for the weekends. If you cannot work at least part of the weekend, they probably won't hire you. Â  Answer Question"
"May 28, 2019","Anonymous Employee in San Diego, CA",Assistant Store Manager Interview,Accepted Offer,Neutral Experience,Average Interview,"I applied through an employee referral. I interviewed at Walmart (San Diego, CA).",Application,Tell me about a time when you positively impacted your community? Â  Answer Question
"May 28, 2019",Anonymous Employee,Cashier Interview,Accepted Offer,Negative Experience,Easy Interview,I applied in-person. I interviewed at Walmart.,Application,"Tell me about a Time you did bla bla bla, kinda questions Â  Answer Question"
"May 28, 2019",Anonymous Employee,Sales Associate Interview,Accepted Offer,Neutral Experience,Easy Interview,"pretty straight foward and a simple proccess to go by not hard or challenging at all, just come prepared with some basic knowledge in life skills and you more than likely will not fail at all",Application,hours Â  Answer Question
"May 23, 2019",Anonymous Interview Candidate,Product Manager Interview,No Offer,Positive Experience,Average Interview,I applied online. I interviewed at Walmart.,Application,Example Q: How much do Uber drivers make in a day? Â  Answer Question
"May 22, 2019","Anonymous Employee in Kingsville, TX",TLE Service Writer Interview,Accepted Offer,Neutral Experience,Average Interview,"I applied in-person. The process took 2 weeks. I interviewed at Walmart (Kingsville, TX).",Application,What was a time you went above and beyond the call of duty at work or another experience? Â  1 Answer
"May 21, 2019",Anonymous Employee,Cashier Interview,Accepted Offer,Negative Experience,Easy Interview,I applied online. The process took 3 weeks. I interviewed at Walmart.,Application,Experience I had Â  Answer Question
"May 18, 2019",Anonymous Employee,Forklift Operator Interview,Accepted Offer,Neutral Experience,Easy Interview,I applied online. The process took 3 weeks. I interviewed at Walmart.,Application,Would you be in any drama? Â  1 Answer
"May 17, 2019",Anonymous Employee,Academy Department Manager Interview,Accepted Offer,Positive Experience,Easy Interview,I applied through an employee referral. The process took 3 days. I interviewed at Walmart.,Application,When was a time you went above and beyond for a customer? Â  Answer Question
"May 15, 2019",Anonymous Employee,Sales Associate Interview,Accepted Offer,Neutral Experience,Easy Interview,I applied online. The process took 1 day. I interviewed at Walmart.,Application,Describe a situation in which you went above and beyond to help a customer Â  Answer Question
"May 13, 2019","Anonymous Interview Candidate in Hoboken, NJ",Category Specialist Interview,No Offer,Positive Experience,Difficult Interview,"I applied through a recruiter. I interviewed at Walmart (Hoboken, NJ).",Application,when was a time you had to work in an ambiguous situation? Â  Answer Question
"May 11, 2019","Anonymous Employee in Santa Maria, CA",Staff Pharmacist Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied in-person. I interviewed at Walmart (Santa Maria, CA).",Application,How much do you expect to get paid? Â  1 Answer
"May 11, 2019","Anonymous Employee in Hurricane, UT",Shipping Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through other source. I interviewed at Walmart (Hurricane, UT).",Application,If I can work well with others and get along and how many boxes I can load an hour Â  1 Answer
"May 8, 2019","Anonymous Employee in Boiling Springs, Spartanburg, SC",Stock Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (Boiling Springs, Spartanburg, SC).",Application,How have you gone out of your way to help a customer? Â  Answer Question
"May 8, 2019",Anonymous Employee,CAP II Interview,Accepted Offer,Positive Experience,Easy Interview,"Hired on spot without interview. They only asked my previous experience. They will honestly hire anybody. If you get fired or dont get hired, 2 weeks later you can try again. I wouldnt reccomend working here though it was the worst year of my life.",Interview,Job experience Â  1 Answer
"May 7, 2019",Anonymous Employee,Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,I applied through an employee referral. I interviewed at Walmart.,Interview,what is 11+9? Â  1 Answer
"May 6, 2019",Anonymous Employee,Cashier Interview,Accepted Offer,Neutral Experience,,"Most questions were based on situational scenarios. Typically, you were interviewed by an assistant manager or the head of the department where you applied to work. However, the position you applied for is not the job that you might be hired for.",Interview,Name one time you had to deal with a difficult customer and what did you do in that scenario? Â  Answer Question
"May 5, 2019",Anonymous Employee,Freight Handler Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at Walmart.,Interview,What is your interest in working for Walmart. Â  Answer Question
"May 3, 2019",Anonymous Employee,All of Them Interview,Accepted Offer,Neutral Experience,Easy Interview,I applied in-person. The process took 2 days. I interviewed at Walmart.,Interview,How was your day? Â  Answer Question
"May 18, 2019","Anonymous Employee in Atlanta, GA",Warehouse Associate Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (Atlanta, GA) in May 2019.",Interview,They asked me how I would help someone Â  1 Answer
"Sep 25, 2019","Anonymous Interview Candidate in Phoenix, AZ",Internship Interview,No Offer,Positive Experience,Difficult Interview,"I applied in-person. The process took 4 weeks. I interviewed at Walmart (Phoenix, AZ) in May 2019.",Interview,Describe a time you improved a process. Â  Answer Question
"May 27, 2019","Anonymous Employee in Fairlawn, VA",Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 3 weeks. I interviewed at Walmart (Fairlawn, VA) in May 2019.",Interview,Tell me about a time that you provided excellent customer service Â  Answer Question
"Jun 1, 2019","Anonymous Employee in North Chesterfield, VA",Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied in-person. The process took 1 day. I interviewed at Walmart (North Chesterfield, VA) in May 2019.",Interview,What makes you a good fit for this position? Â  Answer Question
"Jul 26, 2019","Anonymous Employee in Prescott, AZ",Cashier Interview,Accepted Offer,Neutral Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (Prescott, AZ) in May 2019.",Interview,Can you multitask? Â  1 Answer
"May 22, 2019","Anonymous Employee in Gulfport, MS",ASM Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at Walmart (Gulfport, MS) in May 2019.",Application,Why Walmart? Â  1 Answer
"Jun 25, 2019",Anonymous Interview Candidate,Area Manager Interview,No Offer,Positive Experience,Easy Interview,I applied through a recruiter. The process took 1 day. I interviewed at Walmart in May 2019.,Application,Former position and responsibilities Â  Answer Question
"Jun 28, 2019",Anonymous Interview Candidate,Asset Protection Interview,Declined Offer,Negative Experience,Easy Interview,I applied online. The process took 2 weeks. I interviewed at Walmart in May 2019.,Application,Why do I want to work at Walmart? Â  Answer Question
"May 28, 2019","Anonymous Employee in Bowling Green, KY",Sales Associate/Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Walmart (Bowling Green, KY) in May 2019.",Application,"Give me an example of a time you were put in charge of something. What was it, and how did you complete the task? Â  Answer Question"
"Apr 30, 2019",Anonymous Employee,Sales Associate/Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,Easy. Just one question and what my availability would be like and how many hours I wanted. Question was âhow did you go out of your way to help a customerâ. Not a hard question to answer at all,Application,How did you go out of your way for a customer? Â  Answer Question
"May 15, 2019","Anonymous Employee in Abingdon, VA",Overnight Stocker Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 days. I interviewed at Walmart (Abingdon, VA) in May 2019.",Application,Why do you want to work at Walmart Â  Answer Question
"May 30, 2019","Anonymous Interview Candidate in Oswego, IL",Sales Associate Interview,Declined Offer,Negative Experience,Easy Interview,"I applied online. The process took 1+ week. I interviewed at Walmart (Oswego, IL) in May 2019.",Application,Did you work a cash register at your last job. Â  1 Answer
"May 6, 2019","Anonymous Interview Candidate in Fort Worth, TX",NONE Interview,Declined Offer,Neutral Experience,Easy Interview,"I applied through other source. The process took 1 day. I interviewed at Walmart (Fort Worth, TX) in May 2019.",Application,If your able to work anytime Â  1 Answer
"May 22, 2019","Anonymous Interview Candidate in San Diego, CA",Category Specialist Interview,No Offer,Neutral Experience,Average Interview,"I applied online. The process took 4 days. I interviewed at Walmart (San Diego, CA) in May 2019.",Application,Describe data analytics projects Â  Answer Question
"Jun 12, 2019","Anonymous Interview Candidate in Hoboken, NJ",Category Specialist Interview,Declined Offer,Positive Experience,Easy Interview,"I applied through a recruiter. The process took 4 weeks. I interviewed at Walmart (Hoboken, NJ) in May 2019.",Application,Run me through your resume. Why E-commerce? Â  Answer Question
"Jun 26, 2019","Anonymous Employee in Hoboken, NJ",Category Specialist Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 6 weeks. I interviewed at Walmart (Hoboken, NJ) in May 2019.",Application,How would you change the layout of Walmart.com for this item? Â  Answer Question
"Jun 16, 2019","Anonymous Employee in Las Vegas, NV",Courtesy Clerk Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 days. I interviewed at Walmart (Las Vegas, NV) in May 2019.",Application,why walmart? Â  1 Answer
"May 31, 2019","Anonymous Interview Candidate in Reston, VA",UI Software Engineer Interview,No Offer,Negative Experience,Average Interview,"I applied through a staffing agency. The process took 3 weeks. I interviewed at Walmart (Reston, VA) in May 2019.",Application,What is a RESTful API? Â  Answer Question
"May 21, 2019","Anonymous Interview Candidate in Bentonville, AR",Senior Manager II Interview,No Offer,Neutral Experience,Average Interview,"I applied through a recruiter. The process took 6 weeks. I interviewed at Walmart (Bentonville, AR) in May 2019.",Application,How is your prior experience applicable to the role? Â  Answer Question
"Jun 8, 2019",Anonymous Interview Candidate,Fresh Food Associate Interview,Declined Offer,Positive Experience,Easy Interview,I applied online. The process took 1 day. I interviewed at Walmart in May 2019.,Application,What experience do you have with Hospitality? Â  Answer Question
"Jun 10, 2019","Anonymous Interview Candidate in Pueblo, CO",CAP II Supervisor Interview,No Offer,Negative Experience,Easy Interview,"I applied online. The process took 3 weeks. I interviewed at Walmart (Pueblo, CO) in May 2019.",Application,They didn't ask many questions other than questions about my previous work experience. It wasn't like a normal interview. Â  1 Answer
"Aug 15, 2019","Anonymous Employee in Mount Vernon, WA",CAP Team Member Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through an employee referral. The process took 1 day. I interviewed at Walmart (Mount Vernon, WA) in May 2019.",Application,Why did you select cap team 1 as a preference Â  1 Answer
"May 28, 2019","Anonymous Interview Candidate in Bentonville, AR",Cyber Systems Engineer Cybersecurity Interview,No Offer,Negative Experience,Difficult Interview,"I applied online. The process took 2+ months. I interviewed at Walmart (Bentonville, AR) in May 2019.",Application,"On a technical level, how do you incorporate biometrics into a system? Â  Answer Question"
"Mar 15, 2020","Anonymous Employee in Clarion, PA",Unloader Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at Walmart (Clarion, PA) in May 2019.",Application,My future goals with the company? Â  1 Answer
"Jan 8, 2020","Anonymous Employee in Jackson, MO",Sales Associate Interview,Accepted Offer,Neutral Experience,Average Interview,"I applied in-person. The process took 1 day. I interviewed at Walmart (Jackson, MO) in May 2019.",Application,Why do you want to work here? Â  Answer Question
"Dec 18, 2019",Anonymous Employee,Temporary Employee Interview,Accepted Offer,Positive Experience,Easy Interview,I applied through an employee referral. The process took 3 weeks. I interviewed at Walmart in May 2019.,Application,"Do you want to live in Bentonville, AR? Â  Answer Question"
"Jan 14, 2020","Anonymous Employee in Bentonville, AR",Logistics Manager Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 4 weeks. I interviewed at Walmart (Bentonville, AR) in May 2019.",Application,Tell me about a time you had to influence someone and how did it go? Â  Answer Question
"Jan 14, 2020","Anonymous Employee in Moreno Valley, CA",Apparel Associate Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 1 day. I interviewed at Walmart (Moreno Valley, CA) in May 2019.",Application,Any certifications? Â  Answer Question
"Feb 14, 2020","Anonymous Employee in Douglasville, GA",Tire & Battery Tech Interview,Accepted Offer,Neutral Experience,Easy Interview,"I applied online. The process took 6 days. I interviewed at Walmart (Douglasville, GA) in May 2019.",Application,"Do you have any previous experience?
Are you willing to work?
Do you have reliable transportation?
Do you have a driver's license? Â  1 Answer"
"Apr 29, 2019",Anonymous Employee,TLE Service Tech Interview,Accepted Offer,Positive Experience,Easy Interview,I applied for a different summer job at the store and was offered this when it opened up. There was not much of an interview. I showed I could be trustworthy and was limited in my responsibilities until I proved capable.,Application,Brief questions about experience working on cars. Â  1 Answer
"Apr 26, 2019","Anonymous Employee in New York, NY",Sales Associate Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at Walmart (New York, NY).",Application,When can you start Â  2 Answers
"Apr 22, 2019",Anonymous Employee,Associate Buyer Interview,Accepted Offer,Positive Experience,Difficult Interview,I applied online. The process took 2 weeks. I interviewed at Walmart.,Application,Tell me a time you had a disagreement with a supervisor and how do you manage that? Â  Answer Question
"Apr 21, 2019","Anonymous Employee in Richmond, TX",Apparel Sales Associate Interview,Accepted Offer,Neutral Experience,Average Interview,"I applied online. The process took 2+ weeks. I interviewed at Walmart (Richmond, TX).",Application,name a time when you went above and beyond? Â  Answer Question
"Apr 21, 2019",Anonymous Employee,Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,"Basic questions, get to know you, mostly personality and work experience like, no second interview needed. Most of the time they will call you back for another interview, or you will talk to another person while there.",Application,Tell me about a time you exemplified extraordinary customer service Â  Answer Question
"Apr 19, 2019",Anonymous Interview Candidate,Part Time Cashier Interview,No Offer,Positive Experience,Easy Interview,I applied online. I interviewed at Walmart.,Application,Work expeeience and availability Â  Answer Question
"Apr 18, 2019","Anonymous Employee in Evansville, IN",Deli Interview,Accepted Offer,Negative Experience,Easy Interview,"I applied through other source. The process took 5+ months. I interviewed at Walmart (Evansville, IN).",Application,He asked me what I would do to go out of my way to help someone. Â  3 Answers
"Apr 17, 2019",Anonymous Employee,Cashier Interview,Accepted Offer,Positive Experience,Average Interview,"The Interview process was not as uncomfortable as some may think. They made it easy to answer questions and although I might have felt nervous in the beginning, after just a few minutes it was cool.",Application,Describe a time you handled a customer that was upset. Â  Answer Question
"Apr 16, 2019",Anonymous Employee,Cashier Interview,Accepted Offer,Neutral Experience,Easy Interview,I applied online. The process took a week. I interviewed at Walmart.,Application,How do you deal with a conflict in a group? Â  1 Answer
"Apr 16, 2019",Anonymous Employee,Cook Interview,Accepted Offer,Negative Experience,Difficult Interview,I applied through an employee referral. I interviewed at Walmart.,Application,tell about yourself Â  1 Answer
"Apr 12, 2019",Anonymous Interview Candidate,Cashier Interview,Declined Offer,Negative Experience,Average Interview,Too over the top for such a subpar position. In a conference room with a handful of people like I was applying for an executive type position. Felt very intimidating.,Application,Name 3 adjectives that best describe yourself Â  Answer Question
"Apr 12, 2019",Anonymous Employee,Pharmacy Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at Walmart.,Application,Tell me a time when you had to work with someone you didnt get along with and how you handled it Â  Answer Question
"Apr 10, 2019",Anonymous Employee,Stock Associate Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 5 days. I interviewed at Walmart.,Application,"Explain an issue you've had before with a customer, what was the issue, how did you resolve it, what was the outcome. Â  Answer Question"
"Apr 10, 2019",Anonymous Employee,Asset Protection Associate Interview,Accepted Offer,Positive Experience,Easy Interview,I applied through an employee referral. I interviewed at Walmart.,Application,Why do you want to do this job? Â  1 Answer
"Apr 9, 2019",Anonymous Employee,Data Scientist Interview,Accepted Offer,Neutral Experience,Average Interview,I applied through an employee referral. The process took 4+ weeks. I interviewed at Walmart.,Application,"Describe what is DBSCAN algorithm?
what is ROC curve? what is confusion matrix? Bagging and Boosting? Â  1 Answer"
"Jun 30, 2019","Anonymous Employee in Bentonville, AR",Data Scientist Interview,Accepted Offer,Negative Experience,Average Interview,"I applied through college or university. The process took 3 weeks. I interviewed at Walmart (Bentonville, AR) in April 2019.",Application,Linear regression questions for the most part. Â  Answer Question
"Apr 3, 2019",Anonymous Employee,Cashier Interview,Accepted Offer,Negative Experience,Average Interview,"waiting longer than scheduled interview time, a lot of questions, managers play favoritism.,i left there after one year its not a good place to work for young adult.i would not recommended",Interview,tell me about yourself Â  Answer Question
"Apr 3, 2019",Anonymous Employee,Maintenance Third Shift Interview,Accepted Offer,Positive Experience,Easy Interview,I applied in-person. I interviewed at Walmart.,Interview,same as above Â  Answer Question
"May 23, 2019","Anonymous Interview Candidate in Reston, VA",Senior Software Engineer Interview,No Offer,Negative Experience,Easy Interview,"I applied through a staffing agency. The process took a week. I interviewed at Walmart (Reston, VA) in April 2019.",Interview,Some question about navigation Â  Answer Question
"Apr 11, 2019","Anonymous Interview Candidate in Bentonville, AR",Software Automation Engineer Interview,No Offer,Neutral Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Walmart (Bentonville, AR) in April 2019.",Interview,write a program to compress given a string. Â  Answer Question
"Apr 2, 2019",Anonymous Employee,Cashier Interview,Accepted Offer,Neutral Experience,,"1. Know the role.
2. Do your research.
3. Visit a store.
4. Understand the interview structure.
5. Prepare questions.
6. Dress for success.
These items can help prepare you for an interview, but from there, itâs up to you! Just remember, above all else, everything we do relates to the customer.",Interview,Why do you want to be a cashier? Â  1 Answer
"Jun 26, 2019","Anonymous Employee in Granbury, TX",Associate Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (Granbury, TX) in April 2019.",Interview,Where do you see yourself going in Walmart? Â  Answer Question
"Apr 28, 2019","Anonymous Employee in North Reading, MA",Asset Protection Associate Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (North Reading, MA) in April 2019.",Interview,Tell me about an apprehension that you had trouble with and how you adapted? Â  1 Answer
