Date,Location,Job,Offer_Decision,Experience,Interview_Diff,Application_Text,Interview_Text,InterviewQs
21 Feb 2019,"Anonymous Employee in Monroeville, PA (US)",Merchandising Specialist,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took a week. I interviewed at Best Buy (Monroeville, PA (US)) in August 2018.",Application,What are your greatest strengths and weaknesses Â  Answer Question
12 Sep 2018,"Anonymous Employee in Reston, VA (US)",Merchandising Specialist,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Best Buy (Reston, VA (US)) in August 2018.",Application,where do you see yourself in 5 years? Â  Answer Question
21 Mar 2019,"Anonymous Interview Candidate in Atlanta, GA (US)",Customer Service Representative,Declined Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Best Buy (Atlanta, GA (US)) in August 2018.",Application,How did you handle a situation with an unhappy customer? Â  1 Answer
3 Aug 2018,"Anonymous Employee in New York, NY (US)",Customer Service Representative,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Best Buy (New York, NY (US)) in August 2018.",Application,Tell me a about a team you were a part of. What did you like about that team? Was there anything that could have been improved? Â  Answer Question
14 Sep 2018,"Anonymous Interview Candidate in Maplewood, MN (US)","Geek Squad, Consultation Agent",No Offer,Positive Experience,Average Interview,"I applied online. The process took 4 weeks. I interviewed at Best Buy (Maplewood, MN (US)) in August 2018.",Application,"What was a situation in which you've done an action that went against what you stood for, but did the action because it was the best for the team. Â  Answer Question"
28 Jul 2018,Anonymous Employee,Home Theater Sales Associate,Accepted Offer,Positive Experience,Average Interview,"Straight forward interview process.
Will most likely have at least two interviews. One with a supervisor or ASM and a final with the GM. They are usually quick to call back",Application,Tell me about a time that you overcame a difficult customer interaction Â  Answer Question
6 Jul 2018,Anonymous Employee,Geek Squad Advanced Repair Agent,Accepted Offer,Positive Experience,Average Interview,I applied in-person. The process took 2 weeks. I interviewed at Best Buy.,Application,"Simple technical questions such as my experience with computers as well as my experience in customer service. How I would handle stressful situations, etc. Â  Answer Question"
5 Jul 2018,"Anonymous Employee in Gilbert, AZ (US)",Best Buy Mobile Sales Associate,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Best Buy (Gilbert, AZ (US)).",Application,Name a time when you had to work on a project with someone you didn't like. Â  1 Answer
4 Jul 2018,"Anonymous Interview Candidate in Chicago, IL (US)",Retail Sales Associate,Declined Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Chicago, IL (US)).",Application,What is you worst customer service experience? Â  Answer Question
3 Jul 2018,"Anonymous Employee in Dallas, TX (US)",Sales Consultant,Accepted Offer,Positive Experience,Easy Interview,"I applied through an employee referral. The process took a week. I interviewed at Best Buy (Dallas, TX (US)).",Application,Give me any past sales experience that you have done or have interacted with in the past or recently have done? Â  1 Answer
3 Jul 2018,Anonymous Interview Candidate,"Geek Squad, Consultation Agent",No Offer,Neutral Experience,Easy Interview,I applied online. I interviewed at Best Buy.,Application,Describe a time where you had to deal with a difficult customer Â  Answer Question
17 Aug 2018,"Anonymous Interview Candidate in Orlando, FL (US)",Sales Associate,No Offer,Negative Experience,Easy Interview,"I applied online. The process took 5 days. I interviewed at Best Buy (Orlando, FL (US)) in July 2018.",Application,Do you speak Spanish? Or Portuguese? Â  1 Answer
1 Aug 2018,"Anonymous Interview Candidate in New York, NY (US)",Customer Service Specialist,No Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (New York, NY (US)) in July 2018.",Application,How do you think an employee who was stealing on the job should be dealt with? Â  1 Answer
27 Jul 2018,"Anonymous Employee in Bakersfield, CA (US)",Phone Operator,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 6 days. I interviewed at Best Buy (Bakersfield, CA (US)) in July 2018.",Application,Why do you want to work for best buy Â  1 Answer
3 Nov 2018,"Anonymous Employee in Abilene, TX (US)",Sales Consultant,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Abilene, TX (US)) in July 2018.",Application,If you watched an Employee steal how would you handle it? Â  Answer Question
7 Aug 2018,Anonymous Employee,Sales Associate,Accepted Offer,Neutral Experience,Easy Interview,I applied online. I interviewed at Best Buy in July 2018.,Application,What would you do if you caught your best friend who works at Best Buy drink a soda without paying for it? Â  1 Answer
3 Aug 2018,"Anonymous Interview Candidate in Miami, FL (US)",Customer Service Representative,No Offer,Negative Experience,Average Interview,"I applied in-person. The process took 4 days. I interviewed at Best Buy (Miami, FL (US)) in July 2018.",Application,One instance where you were faced with a difficult customer? Â  Answer Question
19 Jul 2018,"Anonymous Interview Candidate in Bronx, NY (US)",Computer Sales Consultant,No Offer,Neutral Experience,,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Bronx, NY (US)) in July 2018.",Application,How do you deal with someone who has any previous knowledge about laptops? Â  Answer Question
27 Jan 2019,"Anonymous Employee in Saint Louis, MO (US)",GWW,Accepted Offer,Positive Experience,Average Interview,"I applied through an employee referral. I interviewed at Best Buy (Saint Louis, MO (US)) in July 2018.",Application,What do you see your role in our company being? Â  1 Answer
28 Jun 2018,Anonymous Employee,Guest Service Specialist,Accepted Offer,Positive Experience,,"The interview seemed to be very emotionless. The assistant store manager asked me questions from his packet and wrote down the answers. Some of the questions were difficult to answer. Definitely read up on some online! I couldn't tell if I did well or not... but I must've been alright, as I got a call back and am awaiting a second interview.",Application,How do you earn the respect of your coworkers? Â  Answer Question
27 Jun 2018,Anonymous Employee,Merchant Analyst,Accepted Offer,Positive Experience,Difficult Interview,I applied online. I interviewed at Best Buy.,Application,Tell me about a time when you disagreed with someone at work. What did you do? Â  Answer Question
26 Jun 2018,Anonymous Employee,Customer Service Specialist,Accepted Offer,Positive Experience,Average Interview,Applied online a week later I received a phone call. Was schedule to meet the following day. Sat down and was asked your normal interview based questions... Just use common sense when answering and you'll be fine. Try to be as professional as possible.,Application,What is your opinion on theft. Â  1 Answer
25 Jun 2018,Anonymous Employee,Phone Operator,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at Best Buy.,Application,"For the phone interview, it was short and I was asked to describe a time when I helped someone, like a team member. The in-person interview I was asked to describe my work experience, why I chose Best Buy, and a lot of those generic questions. Then, I was asked to pick any product they sell and give a sales pitch. Lastly, I was asked what pay rate I wouldâ¦Â  like and I cannot stress enough to pick higher than you think you should, because there IS some wiggle room with pay. Â  1 AnswerShow More"
18 Jun 2018,Anonymous Employee,Inventory Specialist,Accepted Offer,Neutral Experience,Easy Interview,It was three short interviews. And two of three where at the flagship store within the area. The last one is in the store you applied for. They are short interviews.,Application,What made you choose this job? Â  Answer Question
14 Jun 2018,"Anonymous Employee in Phila, PA (US)",Retail Sales Associate,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Best Buy (Phila, PA (US)).",Application,"Work habits, ethics, how I would treat customers. How I adjusted to negative and positive situations. Have I ever been late and fired from a job. Asked about my decision making skills and if I needed to contact management about different issues. Â  Answer Question"
11 Jun 2018,Anonymous Employee,Store Associate,Accepted Offer,Positive Experience,Average Interview,"Phone interview followed by in-person interview. Very laid-back. Really just wanted to make sure I was accountable. Overall, a pleasant experience that made me want to work with the store.",Application,Describe a situation where you satisfied an unpleasant customer. Â  Answer Question
8 Jun 2018,"Anonymous Interview Candidate in New York, NY (US)",Merchandiser,Declined Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Best Buy (New York, NY (US)).",Application,Whats the hardest thing you've ever done? Â  Answer Question
30 May 2018,"Anonymous Interview Candidate in New York, NY (US)",Best Buy Mobile Sales Associate,No Offer,Negative Experience,Easy Interview,"The process took 2 days. I interviewed at Best Buy (New York, NY (US)).",Application,what can you bring to the mobile department Â  Answer Question
30 Jun 2018,"Anonymous Employee in Tualatin, OR (US)",Computer Sales Associate,Accepted Offer,Positive Experience,Easy Interview,"I applied through an employee referral. The process took 6 days. I interviewed at Best Buy (Tualatin, OR (US)) in June 2018.",Application,"""What would you do if you saw a coworker stealing?"" Â  1 Answer"
30 Jun 2018,Anonymous Interview Candidate,Inventory Specialist,No Offer,Negative Experience,Easy Interview,I applied online. The process took 5 days. I interviewed at Best Buy in June 2018.,Application,"What's the bottom dollar amount, if an employee stole, that you would fire them? Â  2 Answers"
2 May 2019,"Anonymous Employee in Lynchburg, VA (US)",Merchandiser,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Lynchburg, VA (US)) in June 2018.",Application,Mention one time you were faced with conflict and how did you deal with it? Â  Answer Question
21 Jul 2018,"Anonymous Interview Candidate in Richfield, MN (US)",Senior BSA,No Offer,Positive Experience,Average Interview,"I applied through a staffing agency. The process took 4 days. I interviewed at Best Buy (Richfield, MN (US)) in June 2018.",Application,Tell me about your last project Â  1 Answer
16 Apr 2019,"Anonymous Employee in Frisco, TX (US)",Sales Associate,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Frisco, TX (US)) in June 2018.",Application,Why do you want to work here Â  Answer Question
29 Jun 2018,"Anonymous Employee in Santa Rosa, CA (US)",Merchandising Specialist,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 days. I interviewed at Best Buy (Santa Rosa, CA (US)) in June 2018.",Application,"If someone were to break Best Buy policies, how would you handle the situation? Â  2 Answers"
18 Jul 2019,Anonymous Employee,Merchandising Specialist,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 2 weeks. I interviewed at Best Buy in June 2018.,Application,Describe a time you went above and beyond to help a customer. Â  Answer Question
10 May 2019,"Anonymous Employee in Saint Petersburg, FL (US)",Customer Service Specialist,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Saint Petersburg, FL (US)) in June 2018.",Application,âWhat would you do if you saw someone steal ?â Â  1 Answer
21 Jun 2018,Anonymous Interview Candidate,Supervisor,No Offer,Negative Experience,Average Interview,I applied online. The process took 1 day. I interviewed at Best Buy in June 2018.,Application,Why do you want to work here? Â  Answer Question
24 Jan 2019,"Anonymous Employee in Reno, NV (US)",Computing Sales,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Reno, NV (US)) in June 2018.",Application,What would you do if you saw a coworker steal Â  1 Answer
5 Jun 2018,"Anonymous Employee in Riverdale, NJ (US)",Connected Devices Sales Consultant,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 1 day. I interviewed at Best Buy (Riverdale, NJ (US)) in June 2018.",Application,Why do you want to work for Best Buy? Â  Answer Question
22 May 2018,Anonymous Interview Candidate,Cashier,Declined Offer,Positive Experience,Easy Interview,"I applied online, got a call back 3 days later. The interview was very laid back. Asked if I was comfortable handling money and what did I know about computers.",Application,Am I comfortable handling money? Â  Answer Question
3 May 2018,Anonymous Employee,Seasonal Sales Associate,Accepted Offer,Neutral Experience,Easy Interview,I applied online. I interviewed at Best Buy.,Application,What should be the punishment for an employee who steals from the store? Â  1 Answer
16 May 2018,"Anonymous Interview Candidate in Houston, TX (US)",Assistant Store Manager,No Offer,Negative Experience,,"I applied through a recruiter. The process took 6 days. I interviewed at Best Buy (Houston, TX (US)) in May 2018.",Interview,Q: can we reschedule the interview for Monday or Tuesday? Â  1 Answer
22 May 2018,"Anonymous Employee in Port Charlotte, FL (US)",Inventory Specialist,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Port Charlotte, FL (US)) in May 2018.",Interview,"What would you do if an employee was caught stealing, even if it were a bag of chips Â  1 Answer"
26 Jun 2018,"Anonymous Interview Candidate in Minneapolis, MN (US)",Senior Software Engineer,No Offer,Positive Experience,Average Interview,"I applied online. The process took 1 day. I interviewed at Best Buy (Minneapolis, MN (US)) in May 2018.",Interview,How would you handle high volume traffic and failures Â  1 Answer
12 May 2018,"Anonymous Employee in New York, NY (US)",Sales,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2+ weeks. I interviewed at Best Buy (New York, NY (US)) in May 2018.",Interview,tell me about A time you went above and beyond to help a customer Â  Answer Question
19 May 2018,Anonymous Employee,Customer Service Associate,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 3 days. I interviewed at Best Buy in May 2018.,Interview,What is your motivation? Â  1 Answer
11 Jun 2018,"Anonymous Employee in New Haven, CT (US)",Sales Associate,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 3 days. I interviewed at Best Buy (New Haven, CT (US)) in May 2018.",Interview,What what you do if a customer became very angry Â  Answer Question
8 Jun 2018,"Anonymous Employee in Bangor, ME (US)",Mobile Sales Associate,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took a week. I interviewed at Best Buy (Bangor, ME (US)) in May 2018.",Interview,How would you approach a customer theft? Â  1 Answer
13 May 2018,"Anonymous Employee in Brookfield, WI (US)",Merchandising Specialist,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at Best Buy (Brookfield, WI (US)) in May 2018.",Interview,"(Initial Interview) *Questions regarding related work experience and why I think I would be a good fit for this specific job.*
-Other questions regarding teamwork skills. Â  1 Answer"
22 May 2018,"Anonymous Employee in Lawrenceville, GA (US)",Customer Service Specialist,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at Best Buy (Lawrenceville, GA (US)) in May 2018.",Interview,Why should I work at Best Buy? Â  1 Answer
26 Dec 2019,"Anonymous Employee in Riverhead, NY (US)",Sales Associate,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 days. I interviewed at Best Buy (Riverhead, NY (US)) in May 2018.",Application,What knowledge do you have in electronics Â  Answer Question
26 Apr 2018,Anonymous Interview Candidate,Technician,Declined Offer,Positive Experience,Easy Interview,It was a very easy going interview. They asked me the basic interview questions. The interviewer was very nice and friendly. I felt very comfortable during the interview process.,Application,What is your biggest strength? Â  Answer Question
12 Apr 2018,Anonymous Interview Candidate,Associate,No Offer,Neutral Experience,Average Interview,I applied online. The process took 3 weeks. I interviewed at Best Buy.,Application,previous experience that would help with this job Â  Answer Question
3 Apr 2018,Anonymous Employee,Customer Service Representative,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 3 weeks. I interviewed at Best Buy.,Application,Describe a situation where you dealt with a tough customer. Â  Answer Question
3 Apr 2018,Anonymous Interview Candidate,Category Analyst,No Offer,Positive Experience,Easy Interview,I applied through a recruiter. I interviewed at Best Buy.,Application,If you had 100 stores that needed 80 items how would you go about allocating them? Â  Answer Question
21 Apr 2018,"Anonymous Employee in Los Angeles, CA (US)","Geek Squad, Autotech",Accepted Offer,Positive Experience,Average Interview,"I applied in-person. The process took 2+ weeks. I interviewed at Best Buy (Los Angeles, CA (US)) in April 2018.",Application,"Explain a time when an auto install was completed, but may have not met satisfactory needs for the customer. Â  Answer Question"
9 Apr 2018,"Anonymous Employee in Hamburg, NY (US)",Advanced Repair Agent,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 6 days. I interviewed at Best Buy (Hamburg, NY (US)) in April 2018.",Application,Name a time you went above and beyond for a customer. Â  Answer Question
27 Apr 2018,"Anonymous Interview Candidate in Greenville, NC (US)","Geek Squad, Consultation Agent",No Offer,Negative Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at Best Buy (Greenville, NC (US)) in April 2018.",Application,Explain one time that you went above and beyond for someone Â  Answer Question
16 May 2018,"Anonymous Employee in Newport News, VA (US)",Inventory Specialist,Accepted Offer,Positive Experience,Easy Interview,"I applied through other source. The process took 3 days. I interviewed at Best Buy (Newport News, VA (US)) in April 2018.",Application,What does the term âcustomer serviceâ mean to you? Â  Answer Question
14 Apr 2018,"Anonymous Employee in Levittown, NY (US)",Sales Consultant,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Best Buy (Levittown, NY (US)) in April 2018.",Application,Name a time when you had to work in a team Â  Answer Question
30 Apr 2018,"Anonymous Interview Candidate in Minneapolis, MN (US)",Mobile Sales Consultant,No Offer,Neutral Experience,Average Interview,"I applied online. The process took 2 days. I interviewed at Best Buy (Minneapolis, MN (US)) in April 2018.",Application,How do you know if the customer is wanting to close on a sale? Â  Answer Question
1 May 2018,"Anonymous Interview Candidate in Harrisburg, PA (US)","Geek Squad, Consultation Agent",No Offer,Negative Experience,Easy Interview,"I applied online. The process took 6 days. I interviewed at Best Buy (Harrisburg, PA (US)) in April 2018.",Application,"The usual questions, ""how did you hear about this position?"" ""what makes you want to work for Geek Squad"" ""tell us a time you had to deal with an out of control customer"" Â  Answer Question"
12 Apr 2018,"Anonymous Employee in Huntsville, AL (US)",Best Buy Mobile - Sales Consultant,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Huntsville, AL (US)) in April 2018.",Application,What are some examples of times where you overcame an issue to help out a customer? Â  Answer Question
3 Dec 2018,"Anonymous Employee in Bel Air, MD (US)",Smart Home,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Bel Air, MD (US)) in April 2018.",Application,"What was the hardest customer you ever had to deal with, and how did you deal with them? Â  1 Answer"
5 Feb 2020,"Anonymous Employee in Logan, UT (US)",Sales Consultant,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Logan, UT (US)) in April 2018.",Application,How would you deal with a stressful situation where you didn't know how to solve a problem on your own? Â  Answer Question
30 Jan 2020,"Anonymous Employee in Novi, MI (US)","Geek Squad, Consultation Agent",Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 5 days. I interviewed at Best Buy (Novi, MI (US)) in April 2018.",Application,Tech background Â  1 Answer
24 Mar 2018,"Anonymous Interview Candidate in Trumbull, CT (US)",CELL PHONE SPECIALIST,No Offer,Negative Experience,Difficult Interview,"I applied online. The process took 4 days. I interviewed at Best Buy (Trumbull, CT (US)).",Application,What was the biggest mistake you've ever made? Â  1 Answer
6 Mar 2018,"Anonymous Employee in Rogers, AR (US)",Retail Sales Associate,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 3 days. I interviewed at Best Buy (Rogers, AR (US)).",Application,Name a time you had to overcome adversity Â  Answer Question
2 Mar 2018,"Anonymous Employee in Dayton, OH (US)",Various,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 3 weeks. I interviewed at Best Buy (Dayton, OH (US)).",Application,Describe a time you went above and beyond for a customer Â  Answer Question
24 Jun 2018,"Anonymous Employee in San Diego, CA (US)",Inventory Specialist,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 days. I interviewed at Best Buy (San Diego, CA (US)) in March 2018.",Application,Is it okay for a Customer/Employee/Manager to steal a water bottle? Â  1 Answer
28 Feb 2018,"Anonymous Employee in Gurnee, IL (US)",Administrative Assistant,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took a week. I interviewed at Best Buy (Gurnee, IL (US)).",Application,How will you handle an unsatisfied customer? Â  Answer Question
25 Sep 2018,"Anonymous Employee in Minneapolis, MN (US)",Summer Associate,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Minneapolis, MN (US)) in March 2018.",Application,What is your prior experience? Â  Answer Question
10 Dec 2018,Anonymous Employee,Summer Associate,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 2 weeks. I interviewed at Best Buy in March 2018.,Application,Tell me about a time you messed up and what did you do to resolve the issue? Â  Answer Question
28 Feb 2018,Anonymous Employee,Sales Consultant,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 3 weeks. I interviewed at Best Buy.,Application,Tell me about yourself Â  Answer Question
31 Jan 2019,"Anonymous Employee in Akron, OH (US)",Warehouse Worker,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Akron, OH (US)) in March 2018.",Application,Tell me about past experiences where you were in a leadership situation? Â  2 Answers
22 Mar 2018,"Anonymous Interview Candidate in Gainesville, GA (US)",Customer Service Specialist,No Offer,Negative Experience,Easy Interview,"I applied online. The process took 5 weeks. I interviewed at Best Buy (Gainesville, GA (US)) in March 2018.",Application,"If you owned your own store, what would you do if you caught an employee stealing? Â  1 Answer"
27 Apr 2019,"Anonymous Employee in Alpharetta, GA (US)",Customer Service Specialist,Accepted Offer,Neutral Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Alpharetta, GA (US)) in March 2018.",Application,Why did you choose to apply at Best Buy? Â  1 Answer
2 Apr 2018,"Anonymous Interview Candidate in New York, NY (US)","Sales Consultant- Gaming, Ent, Di",No Offer,Neutral Experience,Difficult Interview,"I applied online. The process took 1+ week. I interviewed at Best Buy (New York, NY (US)) in March 2018.",Application,What if you were the general manager and someone stole from the snack bar? Â  Answer Question
31 May 2018,"Anonymous Interview Candidate in Houston, TX (US)",Customer Service Pacific,No Offer,Positive Experience,Easy Interview,"I applied through a recruiter. The process took 2 weeks. I interviewed at Best Buy (Houston, TX (US)) in March 2018.",Application,How would you convince a customer to purchase a product? Â  Answer Question
21 Feb 2018,Anonymous Employee,Sales Associate,Accepted Offer,Neutral Experience,Easy Interview,I applied in-person. The process took 1+ week. I interviewed at Best Buy.,Application,What would you do with someone you caught stealing? Â  Answer Question
23 Feb 2018,"Anonymous Employee in Flint, MI (US)",Merchandiser,Accepted Offer,Neutral Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Flint, MI (US)).",Application,Very basic interview questions Â  Answer Question
13 Feb 2018,Anonymous Employee,Microsoft Expert,Accepted Offer,Positive Experience,Easy Interview,I applied in-person. I interviewed at Best Buy.,Application,Do you want it? Â  1 Answer
11 Feb 2018,"Anonymous Interview Candidate in Houston, TX (US)",Sales Associate,No Offer,Neutral Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Houston, TX (US)).",Application,What are your strengths/weaknesses Â  Answer Question
7 Feb 2018,Anonymous Employee,Sales Consultant,Accepted Offer,Neutral Experience,Average Interview,I applied through other source. I interviewed at Best Buy.,Application,Describe a stressful situation at work and how you handled it. Â  Answer Question
5 Feb 2018,Anonymous Employee,Front End Lead,Accepted Offer,Neutral Experience,Average Interview,I applied in-person. I interviewed at Best Buy.,Application,How will you help turn around our low Branded Payments number? Â  Answer Question
4 Feb 2018,Anonymous Employee,In-Home Advisor,Accepted Offer,Positive Experience,Average Interview,The process took 2 weeks. I interviewed at Best Buy.,Application,What do you know about this position? Â  1 Answer
1 Mar 2019,"Anonymous Interview Candidate in Iowa City, IA (US)",Sales Associate/Cashier,Declined Offer,Neutral Experience,Easy Interview,"I applied online. The process took 3 weeks. I interviewed at Best Buy (Iowa City, IA (US)) in February 2018.",Application,Describe a challenge that you had to overcome Â  Answer Question
12 Jun 2018,"Anonymous Interview Candidate in Chicago, IL (US)",Human Resources,No Offer,Neutral Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at Best Buy (Chicago, IL (US)) in February 2018.",Application,Why Best Buy? Â  Answer Question
24 Apr 2019,"Anonymous Employee in New York, NY (US)",Sales Associate,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 4+ weeks. I interviewed at Best Buy (New York, NY (US)) in February 2018.",Application,tell me about yourself Â  1 Answer
19 Oct 2018,"Anonymous Employee in Orange, CT (US)",Sales Associate,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Orange, CT (US)) in February 2018.",Application,What would you do if you were a manager and you got someone stealing? Â  1 Answer
7 Sep 2017,"Anonymous Employee in Johnson City, TN (US)",Customer Service Specialist,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Best Buy (Johnson City, TN (US)) in September 2017.",Application,How do you think we should handle employee theft? Â  3 Answers
21 Jan 2018,Anonymous Employee,Sales Associate,Accepted Offer,Positive Experience,Easy Interview,3 interviews. Each only 15 minutes. First one was a phone interview with the HR manager. Then with the assistant store manager. Last one was with the store manager. Very easy interviews.,Application,Tell me about yourself Â  Answer Question
19 Jan 2018,Anonymous Employee,Senior Financial Analyst,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 2 weeks. I interviewed at Best Buy.,Application,Previous experience Â  Answer Question
18 Jan 2018,"Anonymous Employee in Nashville, TN (US)",Assistant Department Manager,Accepted Offer,Neutral Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at Best Buy (Nashville, TN (US)).",Application,What is your definition of good customer service? Can you give an example of good customer service versus poor customer service? Â  Answer Question
18 Jan 2018,Anonymous Employee,Customer Service Specialist,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 2 weeks. I interviewed at Best Buy.,Application,What was one conflict/issue you've previously encountered with a customer and how did you address it? Â  Answer Question
8 Jan 2018,"Anonymous Employee in Reno, NV (US)",Sales Associate,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Reno, NV (US)).",Interview,Give an example of going above and beyond for a customer. Â  1 Answer
27 Jan 2018,"Anonymous Interview Candidate in New Port Richey, FL (US)",Customer Service,Declined Offer,Negative Experience,Easy Interview,"I applied online. The process took 4 days. I interviewed at Best Buy (New Port Richey, FL (US)) in January 2018.",Interview,Why do you want to work for best buy? Â  1 Answer
17 Oct 2018,"Anonymous Interview Candidate in Phoenix, AZ (US)",Intelligence Analyst,No Offer,Neutral Experience,Average Interview,"I applied online. The process took 3 days. I interviewed at Best Buy (Phoenix, AZ (US)) in January 2018.",Interview,How long have you been an Intelligence Analyst? Â  Answer Question
2 Apr 2019,"Anonymous Employee in Omaha, NE (US)",Sales Consultant,Accepted Offer,Neutral Experience,Easy Interview,"I applied online. The process took 5 weeks. I interviewed at Best Buy (Omaha, NE (US)) in January 2018.",Interview,When can you start Â  Answer Question
2 May 2018,"Anonymous Interview Candidate in Tampa, FL (US)",Sales Manager,Declined Offer,Neutral Experience,Easy Interview,"I applied online. The process took 3 weeks. I interviewed at Best Buy (Tampa, FL (US)) in January 2018.",Interview,Who is the person that you have developed the most? Â  1 Answer
8 Jul 2018,"Anonymous Interview Candidate in New York, NY (US)",Project Manager,No Offer,Positive Experience,Difficult Interview,"I applied online. The process took 1 day. I interviewed at Best Buy (New York, NY (US)) in January 2018.",Interview,What are the first steps of planning a construction project? Â  1 Answer
26 Jul 2019,"Anonymous Employee in New York, NY (US)",Sales Associate,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 4+ weeks. I interviewed at Best Buy (New York, NY (US)) in January 2018.",Interview,What do I do outside of work? Â  1 Answer
20 Jan 2019,"Anonymous Employee in Dallas, TX (US)",Mobile Sales Consultant,Accepted Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took a week. I interviewed at Best Buy (Dallas, TX (US)) in January 2018.",Interview,What would you do if caught another employee stealing? Â  Answer Question
27 Aug 2019,"Anonymous Employee in Bronx, NY (US)",Customer Service Representative,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1+ week. I interviewed at Best Buy (Bronx, NY (US)) in January 2018.",Interview,Why do you want to work here Â  1 Answer
27 Aug 2018,"Anonymous Employee in Williston, VT (US)","Geek Squad, Consultation Agent",Accepted Offer,Positive Experience,Average Interview,"I applied through other source. The process took 2 weeks. I interviewed at Best Buy (Williston, VT (US)) in January 2018.",Application,Describe a situation in the past where you went above and beyond to help out a client? Â  Answer Question
8 Feb 2018,"Anonymous Interview Candidate in Bronx, NY (US)","""Adjunto a direcciÃ³n financiera, responsable de contabilidad""",No Offer,Negative Experience,Average Interview,"I applied online. The process took 1+ week. I interviewed at Best Buy (Bronx, NY (US)) in January 2018.",Application,How would you deal with employee theft? Â  Answer Question
