Date,Location,Job,Offer_Decision,Experience,Interview_Diff,Application_Text,Interview_Text,InterviewQs
"Jan 30, 2018",Anonymous Interview Candidate,Technical Writer I Interview,No Offer,Neutral Experience,Difficult Interview,I applied online. The process took 2 weeks. I interviewed at Southwest Airlines in October 2017.,Application,Are you willing to travel? Â  Answer Question
"Apr 2, 2018",Anonymous Interview Candidate,Customer Service Representative Interview,Declined Offer,Neutral Experience,Average Interview,I applied through a staffing agency. The process took 2+ months. I interviewed at Southwest Airlines in October 2017.,Application,basic interview questions Â  Answer Question
"Oct 9, 2017","Anonymous Interview Candidate in Dallas, TX",2018 Summer Interview,No Offer,Positive Experience,Average Interview,"I applied in-person. The process took 3 days. I interviewed at Southwest Airlines (Dallas, TX) in October 2017.",Application,"Please introduce technical skills you have ever used, and tell more details on how you use and improve your skills. Â  1 Answer"
"Sep 28, 2017",Anonymous Interview Candidate,Flight Attendant Interview,No Offer,Positive Experience,,Applied in Aug 2016. Got call in Sept 2017 asking if still interested from a calling service and received email with info about a week later. Waiting on phone interview.,Application,Are you still interested in working for SWA? Â  9 Answers
"Sep 22, 2017","Anonymous Employee in Oklahoma City, OK",Customer Service Agent Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (Oklahoma City, OK) in September 2017.",Application,"Why do you want to be a Customer Service Agent?
Why do you want to work for Southwest?
Tell me about a time you went above and beyond for someone.
Tell me about a time you dealt with a difficult guest.
How do you handle it if you have a disagreement with a coworker. Â  Answer Question"
"Sep 26, 2017",Anonymous Interview Candidate,Flight Attendant Interview,No Offer,Neutral Experience,Average Interview,I submitted my resume then waited about six months. Recruiter emailed to set up phone interview. The interview was close to 30-40 minutes. I was emailed the following week that I would not be moving forward in the hiring process. This was my first phone interview and I was really nervous!,Application,Tell me about an emergency at work and how you handled it. Â  1 Answer
"Sep 1, 2017","Anonymous Employee in Nashville, TN",Ramp Agent Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Southwest Airlines (Nashville, TN) in September 2017.",Application,Why do I want to work for SouthWest Airlines? Â  Answer Question
"Aug 28, 2017","Anonymous Interview Candidate in Phoenix, AZ",Flight Attendant Interview,No Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Southwest Airlines (Phoenix, AZ) in August 2017.",Application,Name a time you went above and beyond your job duties to help a fellow coworker. Â  Answer Question
"Sep 11, 2017","Anonymous Interview Candidate in Dallas, TX",Service Architect Interview,No Offer,Negative Experience,Average Interview,"I applied through a recruiter. I interviewed at Southwest Airlines (Dallas, TX).",Application,"questions were ""go up to the board and draw this service""...which was pretty basic. then they dive into version-specific features despite stating in the earlier stages that they weren't as particular on the technical minutia. Â  Answer Question"
"Sep 12, 2017",Anonymous Employee,Marketing Solutions Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. I interviewed at Southwest Airlines.,Application,Experience using multiple tools and the ability to learn and utilize new tools Â  Answer Question
"Sep 8, 2017","Anonymous Interview Candidate in Denver, CO",Operations Agent Interview,No Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Southwest Airlines (Denver, CO) in September 2017.",Application,How would you handle having to talk to a very overweight person who would have to buy a second seat because of their size and inability to fit into regular seating? Â  2 Answers
"Oct 9, 2017",Anonymous Interview Candidate,Flight Attendant Interview,No Offer,Positive Experience,Average Interview,I applied online. I interviewed at Southwest Airlines in September 2017.,Application,"What do you think good service is? Why do you want to fly for SouthWest? How do you feel about relocating? Name a time when you had horrible service from someone, and how did you handle it? Â  2 Answers"
"Oct 10, 2017","Anonymous Interview Candidate in Dallas, TX",Flight Attendant Interview,No Offer,Negative Experience,Average Interview,"I applied online. The process took 12+ months. I interviewed at Southwest Airlines (Dallas, TX) in September 2017.",Application,Tell us about a time you had an emergency and how you handled it. Â  Answer Question
"Mar 18, 2018",Anonymous Interview Candidate,Flight Attendant Interview,No Offer,Positive Experience,Average Interview,I applied online. The process took 6+ months. I interviewed at Southwest Airlines in September 2017.,Application,Tell us a time you went above and beyond? Â  Answer Question
"Sep 26, 2017",Anonymous Interview Candidate,Senior Buyer Interview,No Offer,Negative Experience,Easy Interview,I applied through a recruiter. I interviewed at Southwest Airlines in September 2017.,Application,"List the sections of an MSA.
In what subsection of the SOW will you find.... xyz...
Tell me the difference between Saas and EULA. Â  Answer Question"
"Sep 28, 2017","Anonymous Interview Candidate in Orlando, FL",Service Center Associate Interview,No Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Southwest Airlines (Orlando, FL) in September 2017.",Application,Why Southwest Airlines? Â  Answer Question
"Aug 25, 2017",Anonymous Interview Candidate,Technician Interview,No Offer,Neutral Experience,Average Interview,Interview was short. Roughly a 30 minute phone interview. Sense then I have heard nothing back from the company. I have reached out to the HR rep however I have not heard back,Application,What do I know about the company Â  Answer Question
"Aug 17, 2017",Anonymous Interview Candidate,Supply Chain Analyst Interview,No Offer,Positive Experience,Average Interview,Interviews are typically held over the phone initially and then you are brought in for an in person interview. It is required to have your fingerprint taken for every interview,Application,What are two weaknesses that you have? Â  Answer Question
"Aug 13, 2017",Anonymous Interview Candidate,Flight Attendant Interview,Declined Offer,Positive Experience,,I applied online. I interviewed at Southwest Airlines.,Application,Are you still interested? Â  3 Answers
"Jun 9, 2017",Anonymous Employee,Flight Attendant Interview,Accepted Offer,Positive Experience,Average Interview,"I'm going to describe the f2f. Southwest called me on a Sunday night and told me my interview was to be the following Thursday. Fortunately I had my suit, shoes and everything ready to go. I got there the night before so I'd be refreshed the next day. I got there are put my luggage on a storage closet as I was planning on going to DAL right after the interview. First thing I did was get fingerprinted. Then I greeted and spoke with all the other candidates. After a bit, the 4 interviewers called us into a conference room. There were were briefed about the job and company. After that each one of us were called in a separate room to be interviewed. I had 2 interviewers. One asked the questions while other observed. It was an intense interview that lasted almost an hour. After that I was asked to climb through this mock emergency door exit, walked through a row of chairs that simulated an aisle and sit in a jump seat and connect/disconnect a seat belt. Then that was it. I got th CJO by phone about a week later.",Application,Why Southwest? Â  1 Answer
"Aug 12, 2017",Anonymous Interview Candidate,Flight Attendant Interview,No Offer,Positive Experience,Average Interview,I applied online. I interviewed at Southwest Airlines.,Application,Tell me when you went way above to help a customer Â  1 Answer
"Jun 30, 2017","Anonymous Interview Candidate in San Francisco, CA",Ramp Agent Interview,No Offer,Positive Experience,,"I applied online. I interviewed at Southwest Airlines (San Francisco, CA) in June 2017.",Application,
"Apr 13, 2018","Anonymous Employee in Dallas, TX",Finance Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2+ months. I interviewed at Southwest Airlines (Dallas, TX) in August 2017.",Application,Tell me what do you do for fun? Â  Answer Question
"Aug 14, 2017","Anonymous Employee in Newark, NJ",Ramp Agent Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Southwest Airlines (Newark, NJ) in August 2017.",Application,tell us about a time you had an employee that didn't see eye to eye with you Â  20 Answers
"Jul 18, 2017","Anonymous Interview Candidate in Orange, CA",Operations Agent Interview,No Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (Orange, CA).",Application,Why Southwest? Â  Answer Question
"Jul 26, 2017",Anonymous Interview Candidate,Customer Service Representative Interview,No Offer,Positive Experience,Average Interview,I applied online. I interviewed at Southwest Airlines.,Application,Why Southwest over the other airlines. Â  Answer Question
"Sep 25, 2017",Anonymous Interview Candidate,Associate Human Resources Business Partner Interview,No Offer,Negative Experience,Average Interview,I applied through an employee referral. The process took 2 weeks. I interviewed at Southwest Airlines in August 2017.,Application,Why do you want to work at Southwest? Â  Answer Question
"Aug 18, 2017","Anonymous Interview Candidate in Atlanta, GA",Emerging Leaders Development Program (ELDP) Interview,No Offer,Positive Experience,Easy Interview,"I applied online. The process took 1+ week. I interviewed at Southwest Airlines (Atlanta, GA) in August 2017.",Application,What do you know about the program? Â  Answer Question
"Sep 5, 2018","Anonymous Employee in Dallas, TX",Specialist NOC Automation Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Southwest Airlines (Dallas, TX) in August 2017.",Application,What other departments at Southwest do you see interest in? Â  Answer Question
"Jul 31, 2017","Anonymous Interview Candidate in Denver, CO",Ramp Interview,No Offer,Negative Experience,,"I applied through an employee referral. I interviewed at Southwest Airlines (Denver, CO) in July 2017.",Application,Didn't get to answer any questions due to the Recruiter-Emily Mengert being disorganized. Â  Answer Question
"Jul 10, 2017","Anonymous Employee in Bwi Airport, MD",Ramp Agent Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (Bwi Airport, MD).",Application,Why do you want to work for Southwest? Â  1 Answer
"Jul 11, 2017","Anonymous Employee in Baltimore, MD",Ramp Agent Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through an employee referral. I interviewed at Southwest Airlines (Baltimore, MD) in July 2017.",Application,Why Southwest ??? Â  Answer Question
"Jun 9, 2017","Anonymous Interview Candidate in Dallas, TX",Flight Attendant Interview,No Offer,Positive Experience,Easy Interview,"I applied through an employee referral. I interviewed at Southwest Airlines (Dallas, TX) in June 2017.",Application,What makes you a better candidate than the others applying? Â  Answer Question
"Jul 26, 2017","Anonymous Interview Candidate in Dallas, TX",Flight Attendant Interview,No Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX) in July 2017.",Application,Are you willing to relocate? Is the pay okay? Are you okay with a non traditional schedule? Â  1 Answer
"Sep 24, 2017",Anonymous Interview Candidate,Flight Attendant Interview,No Offer,Positive Experience,Average Interview,I applied online. I interviewed at Southwest Airlines in July 2017.,Application,Why southwest Â  Answer Question
"Aug 29, 2017","Anonymous Employee in Santa Ana, CA",Operations Agent Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Southwest Airlines (Santa Ana, CA) in July 2017.",Application,Where do you see yourself in 5 years? Â  1 Answer
"Jul 27, 2017","Anonymous Interview Candidate in Raleigh, NC",Ramp Agent Interview,No Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (Raleigh, NC) in July 2017.",Application,Why should we hire you? Â  1 Answer
"Jul 25, 2017","Anonymous Employee in Sacramento, CA",Customer Service Agent Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (Sacramento, CA) in July 2017.",Application,When is a time you went above and beyond for a coworker Â  Answer Question
"Aug 29, 2017","Anonymous Interview Candidate in Dallas, TX",Flight Attendant Interview,No Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX) in June 2017.",Application,Why Southwest? Which one of our company values best fits you? What difficulties do you see with the FA position? Are you willing to relocate? Describe a time you went above and beyond for a customer. Â  Answer Question
"Jun 20, 2017",Anonymous Employee,Flight Attendant Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. I interviewed at Southwest Airlines in June 2017.,Application,Why SWA? Â  1 Answer
"Jun 22, 2017",Anonymous Interview Candidate,Flight Attendant Interview,No Offer,Positive Experience,Average Interview,I applied online. I interviewed at Southwest Airlines in June 2017.,Application,What do you remember about the job description when you applied? What are some of the responsibilities of a Flight Attendant? Â  Answer Question
"Jun 20, 2017","Anonymous Interview Candidate in Phoenix, AZ",Flight Attendant Interview,No Offer,Neutral Experience,,"I applied through an employee referral. I interviewed at Southwest Airlines (Phoenix, AZ).",Application,Describe how you would deal with an angry customer. Â  4 Answers
"Sep 15, 2017","Anonymous Employee in Baltimore, MD",Ramp Agent Interview,Accepted Offer,Positive Experience,Easy Interview,"The process took 4+ weeks. I interviewed at Southwest Airlines (Baltimore, MD) in July 2017.",Application,Why southwest Â  Answer Question
"Oct 30, 2017","Anonymous Employee in Dallas, TX",Communications Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 5 weeks. I interviewed at Southwest Airlines (Dallas, TX) in July 2017.",Application,Why Southwest Â  1 Answer
"Jul 9, 2017","Anonymous Employee in Nashville, TN",CSA Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Southwest Airlines (Nashville, TN) in July 2017.",Application,What do you like or dislike about your job? Â  1 Answer
"Jun 30, 2017",Anonymous Employee,Culture Services Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. I interviewed at Southwest Airlines.,Application,Why Southwest? Â  Answer Question
"Jul 24, 2017","Anonymous Employee in Dallas, TX",Flight Attendant Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX) in June 2017.",Application,What is your biggest pet peeve? Â  Answer Question
"May 6, 2017",Anonymous Interview Candidate,Customer Service Agent Interview,No Offer,Neutral Experience,Average Interview,I applied online. The process took 3 weeks. I interviewed at Southwest Airlines.,Application,What do you dislike most about your current job? Â  2 Answers
"Jul 20, 2017","Anonymous Interview Candidate in Port Aransas, TX",Flight Attendant Interview,No Offer,Negative Experience,Easy Interview,"I applied online. I interviewed at Southwest Airlines (Port Aransas, TX) in June 2017.",Application,Tell me about a time you went over and beyond for a customer Â  Answer Question
"Jun 27, 2017","Anonymous Interview Candidate in Baltimore, MD",Customer Service Representative Interview,No Offer,Neutral Experience,Easy Interview,"I applied online. I interviewed at Southwest Airlines (Baltimore, MD) in June 2017.",Application,basic questions you'll see online for every interview of how you'll change the company and such Â  Answer Question
"May 24, 2017",Anonymous Interview Candidate,Customer Service Agent Interview,No Offer,Neutral Experience,,"I applied almost two months ago and I still haven't received any information. The application still says ""received submission"" under the status which is frustrating. I'm hoping they get back to me soon.",Application,
"Jun 28, 2017",Anonymous Employee,Flight Attendant Interview,Accepted Offer,Positive Experience,,I applied online. I interviewed at Southwest Airlines in June 2017.,Application,Why SWA? Â  Answer Question
"Jun 7, 2017","Anonymous Interview Candidate in East Boston, MA",Ramp Agent Interview,No Offer,Positive Experience,,"I applied online. The process took 4+ weeks. I interviewed at Southwest Airlines (East Boston, MA) in June 2017.",Application,Why Southwest? Â  Answer Question
"May 18, 2017","Anonymous Employee in Raleigh, NC",Ramp Agent Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Southwest Airlines (Raleigh, NC) in May 2017.",Application,Asked brief behavioral questions and about specific job duties of position. Â  Answer Question
"Apr 15, 2018","Anonymous Employee in Dallas, TX",Flight Attendant Interview,Accepted Offer,Neutral Experience,Average Interview,"I applied online. The process took 12+ months. I interviewed at Southwest Airlines (Dallas, TX) in June 2017.",Application,Name a time you went above and beyond for a customer. Â  1 Answer
"Jun 22, 2018","Anonymous Employee in Dallas, TX",Ramp Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Southwest Airlines (Dallas, TX) in June 2017.",Application,why south west? Â  1 Answer
"Jul 7, 2017","Anonymous Interview Candidate in Dallas, TX",Coordinator Interview,Declined Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX) in June 2017.",Application,Explain a conflict in the work place. Â  Answer Question
"Jun 7, 2017","Anonymous Employee in Chicago, IL",Station AdministratorÂ  Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2+ weeks. I interviewed at Southwest Airlines (Chicago, IL) in June 2017.",Application,why do you want to work for southwest? Â  Answer Question
"Mar 13, 2019",Anonymous Interview Candidate,Planning & Projects AnalystFlight Operations Interview,No Offer,Neutral Experience,Average Interview,I applied online. I interviewed at Southwest Airlines in June 2017.,Application,"Why Southwest?
Why this position specifically?
What classes have you taken to prepare you for this internship?
What are your goals for this internship? Â  Answer Question"
"May 4, 2017","Anonymous Employee in Dallas, TX",Aircraft Maintenance Technician Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX).",Application,Typical HR questions...what would you do...what if's Â  1 Answer
"Apr 18, 2017","Anonymous Employee in Baltimore, MD",Customer Service Agent Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Southwest Airlines (Baltimore, MD) in April 2017.",Application,Why do you want to work for Southwest? Â  Answer Question
"Jun 20, 2017",Anonymous Employee,Ramp Agent Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. I interviewed at Southwest Airlines in May 2017.,Application,Why Southwest? Â  Answer Question
"Jul 19, 2017","Anonymous Employee in Dallas, TX",Intern Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through a recruiter. I interviewed at Southwest Airlines (Dallas, TX) in May 2017.",Application,Why Southwest? Â  Answer Question
"May 23, 2017","Anonymous Employee in Dallas, TX",Engineering Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 3+ months. I interviewed at Southwest Airlines (Dallas, TX) in May 2017.",Application,Why Southwest? Â  Answer Question
"Dec 13, 2017","Anonymous Employee in Dallas, TX",Internship Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 4+ months. I interviewed at Southwest Airlines (Dallas, TX) in May 2017.",Application,Why Southwest? Â  Answer Question
"Nov 4, 2017","Anonymous Interview Candidate in Dallas, TX",Airline Pilot Interview,No Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 1 day. I interviewed at Southwest Airlines (Dallas, TX) in May 2017.",Application,Why Southwest? Â  1 Answer
"May 24, 2017","Anonymous Employee in Houston, TX",Ramp Agent Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Southwest Airlines (Houston, TX) in May 2017.",Application,Are you free for a phone interview? Â  2 Answers
"Jun 20, 2017","Anonymous Interview Candidate in Dallas, TX",Security Administrator Interview,No Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX) in May 2017.",Application,What does security mean to you? Â  1 Answer
"May 13, 2017","Anonymous Interview Candidate in Dallas, TX",Flight Simulator Technician Interview,No Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX) in May 2017.",Application,Why do you want to work at Southwest Airlines? Â  1 Answer
"Jun 4, 2017","Anonymous Interview Candidate in Dallas, TX",Airport Affairs Interview,No Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX) in May 2017.",Application,On a scale of working with a group to working individually where would you rank yourself on that scale? Â  Answer Question
"Apr 6, 2017","Anonymous Employee in Fort Lauderdale, FL",Ramp Agent Part Time Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through a recruiter. The process took 4+ weeks. I interviewed at Southwest Airlines (Fort Lauderdale, FL).",Application,Why do i want to work for SW Â  2 Answers
"Apr 5, 2017",Anonymous Interview Candidate,Customer Service Agent Interview,Declined Offer,Neutral Experience,Average Interview,I applied through an employee referral. The process took 2 weeks. I interviewed at Southwest Airlines in April 2017.,Application,What is one thing you like about helping customers? Â  2 Answers
"Apr 24, 2017","Anonymous Interview Candidate in Saint Louis, MO",Customer Service Agent Interview,No Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Southwest Airlines (Saint Louis, MO) in April 2017.",Application,Why do you want to work for southwest? Â  Answer Question
"Apr 6, 2017",Anonymous Interview Candidate,Ramp Agent Interview,No Offer,Positive Experience,Average Interview,I applied online. I interviewed at Southwest Airlines.,Application,Why Southwest Airlines? Â  1 Answer
"Mar 18, 2017","Anonymous Employee in Los Angeles, CA",Operations Agent Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1+ week. I interviewed at Southwest Airlines (Los Angeles, CA) in March 2017.",Application,Name a time you had a problem with a customer and how did you go above and beyond to meet their expectations? Â  Answer Question
"Feb 6, 2018","Anonymous Interview Candidate in Dallas, TX",Continuous Improvement Manager Interview,No Offer,Negative Experience,Difficult Interview,"I applied through a recruiter. The process took 2+ months. I interviewed at Southwest Airlines (Dallas, TX) in April 2017.",Application,Tell me what SPC stands for and how do you look and test for it Â  1 Answer
"Apr 9, 2017","Anonymous Employee in Fort Lauderdale, FL",Customer Service Agent Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 4+ weeks. I interviewed at Southwest Airlines (Fort Lauderdale, FL) in April 2017.",Application,what hospitality means to you? Â  Answer Question
"May 4, 2017","Anonymous Interview Candidate in Dallas, TX",Senior Accountant Interview,No Offer,Positive Experience,Average Interview,"I applied through other source. I interviewed at Southwest Airlines (Dallas, TX) in April 2017.",Application,We basically discussed my background / experience and ways that it would fulfill the needs of the position. Â  1 Answer
"Apr 22, 2017",Anonymous Interview Candidate,Ramp Agent Interview,No Offer,Positive Experience,Easy Interview,I applied through a recruiter. I interviewed at Southwest Airlines in April 2017.,Application,They ask mostly about your current job. Â  Answer Question
"May 1, 2017","Anonymous Interview Candidate in Manchester, NH",Ramp Agent Interview,Declined Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (Manchester, NH) in April 2017.",Application,Why Southwest? Â  1 Answer
"Nov 21, 2017","Anonymous Employee in Denver, CO",Customer Service Agent Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (Denver, CO) in April 2017.",Application,Why do you want to work for Southwest Airlines? Â  Answer Question
"Apr 22, 2017","Anonymous Employee in Dallas, TX",Maintenance Operation Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX) in April 2017.",Application,Why internship? Why southwest airlines? Â  Answer Question
"Mar 28, 2017","Anonymous Employee in Dallas, TX",Internship Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 5+ months. I interviewed at Southwest Airlines (Dallas, TX).",Application,"Why Southwest?
Name a few classes that have helped you.
What do you believe are places you need improvement?
What are your hobbies?
Why are you willing to take three months off for this?
How will this be a value in your life? Â  1 Answer"
"Feb 16, 2017","Anonymous Employee in Dallas, TX",Flight Attendant Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 7+ months. I interviewed at Southwest Airlines (Dallas, TX) in February 2017.",Application,Why do you want to be a flight attendant for SWA? Â  Answer Question
"Dec 13, 2017","Anonymous Interview Candidate in Dallas, TX",Flight Attendant Interview,No Offer,Negative Experience,Average Interview,"I applied online. The process took 12+ months. I interviewed at Southwest Airlines (Dallas, TX) in March 2017.",Application,
"Mar 21, 2017",Anonymous Employee,Crew Scheduler Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took a week. I interviewed at Southwest Airlines in March 2017.,Application,How do you handle an irate customer? Â  1 Answer
"Mar 20, 2017","Anonymous Interview Candidate in Saint Louis, MO",Customer Service Agent Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took a week. I interviewed at Southwest Airlines (Saint Louis, MO) in March 2017.",Application,Why Southwest instead of another airline? Â  Answer Question
"May 9, 2017","Anonymous Employee in Dallas, TX",Associate Software Engineer Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX) in March 2017.",Application,What are some problems you have had working in a group and how did you solve them. Don't stress about the questions there was very minimal questions. They just want to see if your a good fit just be yourself relax and have fun. know your resume well too. Â  Answer Question
"Oct 2, 2017","Anonymous Employee in Dallas, TX",Intern Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 4+ months. I interviewed at Southwest Airlines (Dallas, TX) in March 2017.",Application,Why Southwest? Â  Answer Question
"May 20, 2017",Anonymous Employee,CSA Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 2+ months. I interviewed at Southwest Airlines in March 2017.,Application,Why SWA ? Â  Answer Question
"Apr 22, 2017","Anonymous Employee in New York, NY",Flight Attendant Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Southwest Airlines (New York, NY) in March 2017.",Application,How did you go above and beyond at one of your jobs? Something outside your scope of responsibility. Â  1 Answer
"Mar 21, 2017",Anonymous Employee,Ramp Agent Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at Southwest Airlines in March 2017.,Application,"Why do you want to work for southwest
are you capable of completing the required duties of the position
Describe the required duties of the position Â  2 Answers"
"Aug 27, 2019","Anonymous Interview Candidate in Dallas, TX",Senior Data Scientist Interview,No Offer,Negative Experience,Average Interview,"I applied through other source. The process took 6+ months. I interviewed at Southwest Airlines (Dallas, TX) in March 2017.",Application,
"Dec 6, 2018","Anonymous Interview Candidate in Dallas, TX",Intern Interview,Declined Offer,Neutral Experience,Easy Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX) in March 2017.",Application,Tell me about a recent project where you worked with multiple teams Â  Answer Question
"Mar 25, 2017","Anonymous Interview Candidate in Dallas, TX",Ramp Agent Interview,No Offer,Positive Experience,Easy Interview,"I applied online. The process took 2+ months. I interviewed at Southwest Airlines (Dallas, TX) in March 2017.",Application,Was asked about my experience with safety procedures and protocol. Â  1 Answer
"Aug 7, 2017","Anonymous Employee in Dallas, TX",Maintenance Engineering Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through an employee referral. I interviewed at Southwest Airlines (Dallas, TX) in March 2017.",Application,Name a time you had conflict and how you resolved it. Â  Answer Question
"Feb 4, 2018","Anonymous Interview Candidate in Dallas, TX",Southwest Flight Attendant Interview,No Offer,Neutral Experience,Easy Interview,"I applied online. The process took 12+ months. I interviewed at Southwest Airlines (Dallas, TX) in March 2017.",Application,Describe a time I dealt with an unhappy customer. Describe a time I went above and beyond with a customer. Â  Answer Question
"Sep 29, 2017","Anonymous Employee in Dallas, TX",Network Planning and Analysis Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 5+ months. I interviewed at Southwest Airlines (Dallas, TX) in March 2017.",Application,Why Southwest Â  1 Answer
"Feb 2, 2018","Anonymous Employee in Dallas, TX",Communication & Outreach Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 3+ months. I interviewed at Southwest Airlines (Dallas, TX) in March 2017.",Application,What digital skills do you have? Â  1 Answer
"Mar 7, 2020","Anonymous Interview Candidate in Dallas, TX",Flight Attendant Interview,No Offer,Negative Experience,Difficult Interview,"I applied online. The process took 7+ months. I interviewed at Southwest Airlines (Dallas, TX) in March 2017.",Application,"""Describe a time when working previously as a FA that you dealt with a difficult coworker"". When I said I did not recollect any specific occasions, they followed up by asking ""You must remember as least one or two times when you dealt with a negative or difficult coworker when flying previously"". Â  Answer Question"
"Mar 19, 2017","Anonymous Employee in Dallas, TX",Flight Attendant Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 6+ months. I interviewed at Southwest Airlines (Dallas, TX) in February 2017.",Application,Why do you want to leave your current job for southwest? Â  Answer Question
"Dec 22, 2016","Anonymous Interview Candidate in Dallas, TX",Flight Attendant Interview,No Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 4+ months. I interviewed at Southwest Airlines (Dallas, TX) in December 2016.",Application,"Why SWA?
What makes you stand out?
Scenario/Previous work experience based questions Â  Answer Question"
"Jan 27, 2017","Anonymous Employee in Manchester, NH",Ramp Agent Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 6 weeks. I interviewed at Southwest Airlines (Manchester, NH).",Application,I was asked if I would be able to lift 50 lbs on a regular basis and 70 lbs occasionally as this is a main part of the job. Â  1 Answer
"Oct 1, 2017","Anonymous Employee in Dallas, TX",Intern Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 5+ months. I interviewed at Southwest Airlines (Dallas, TX) in February 2017.",Application,Why Southwest Airlines? Â  Answer Question
"Feb 8, 2017","Anonymous Employee in Dallas, TX",Internship Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 5+ months. I interviewed at Southwest Airlines (Dallas, TX) in February 2017.",Application,Why Southwest? Â  Answer Question
"Feb 15, 2017","Anonymous Employee in Dallas, TX",Intern Interview,Accepted Offer,Positive Experience,Average Interview,"I applied in-person. The process took 4+ months. I interviewed at Southwest Airlines (Dallas, TX) in February 2017.",Application,"Why Southwest?

Where do you see yourself in 5 years?

Asked a lot of questions about resume. Â  Answer Question"
